species,ERR1754760,ERR1754761,ERR1754762,ERR1754763,ERR1754764,ERR1754765,ERR1754766,ERR1754767,ERR1754768,ERR1754769
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Pajaroellobacter;s__,64.0,179.0,29.0,183.0,188.0,120.0,212.0,146.0,32.0,201.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Polyangium;s__,2.0,75.0,0.0,139.0,47.0,8.0,19.0,15.0,3.0,193.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium;s__,1.0,23.0,1.0,100.0,32.0,9.0,22.0,28.0,5.0,140.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__;s__,22.0,58.0,6.0,61.0,45.0,4.0,65.0,55.0,7.0,106.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__Sandaracinus;s__,1.0,2.0,0.0,23.0,13.0,0.0,0.0,2.0,0.0,15.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__;s__,3.0,3.0,1.0,3.0,9.0,3.0,6.0,5.0,8.0,5.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca;s__,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__;f__;g__;s__,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,3352.0,6215.0,1063.0,8006.0,7506.0,2795.0,6158.0,4363.0,1512.0,5390.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Acidibacter;s__,37.0,38.0,7.0,83.0,68.0,11.0,54.0,64.0,14.0,51.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Candidatus Endonucleariobacter;s__,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Candidatus Ovatusbacter;s__,44.0,63.0,17.0,54.0,54.0,28.0,81.0,30.0,30.0,53.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Sulfurifustis;s__,1.0,17.0,0.0,11.0,17.0,8.0,11.0,6.0,2.0,5.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__;g__;s__,222.0,1.0,0.0,165.0,4.0,0.0,0.0,78.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__,9.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__,41.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__;s__,2.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__;s__,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__;s__,181.0,4.0,49.0,1.0,2.0,0.0,0.0,1.0,12.0,5.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__;s__,2.0,27.0,1.0,5.0,30.0,29.0,12.0,7.0,0.0,9.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__;g__;s__,3.0,5.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,10.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Cellvibrio;s__,9.0,8.0,0.0,6.0,3.0,1.0,0.0,4.0,0.0,13.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__;s__,22.0,21.0,0.0,54.0,25.0,6.0,22.0,15.0,3.0,48.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus;s__,56.0,93.0,4.0,376.0,57.0,30.0,80.0,37.0,4.0,151.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__;s__,11.0,85.0,1.0,55.0,76.0,33.0,37.0,15.0,1.0,54.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__,2.0,17.0,3.0,10.0,18.0,4.0,11.0,11.0,2.0,16.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Candidatus Tenderia;s__,1.0,2.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,5.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Thioalkalispiraceae;g__;s__,1.0,2.0,0.0,0.0,13.0,0.0,3.0,12.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Thioalkalispiraceae;g__Thioalkalispira;s__,13.0,63.0,4.0,22.0,58.0,25.0,37.0,8.0,3.0,11.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Thioalkalispiraceae;g__Thiohalophilus;s__,2.0,7.0,0.0,5.0,11.0,5.0,2.0,1.0,1.0,6.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__;s__,29.0,83.0,4.0,134.0,219.0,70.0,74.0,40.0,7.0,106.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__Woeseia;s__,2.0,8.0,1.0,15.0,3.0,1.0,16.0,1.0,2.0,12.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__;g__;s__,63.0,4.0,2.0,9.0,2.0,1.0,1.0,3.0,7.0,5.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__;s__,22.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__;s__,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Immundisolibacterales;f__;g__;s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__;s__,7.0,7.0,3.0,6.0,13.0,1.0,18.0,15.0,1.0,10.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__;s__,20.0,15.0,11.0,35.0,40.0,17.0,39.0,50.0,18.0,15.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella;s__,35.0,54.0,35.0,23.0,49.0,16.0,110.0,57.0,63.0,43.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Candidatus Berkiella;s__,12.0,17.0,5.0,20.0,23.0,22.0,33.0,27.0,15.0,19.0
sk__Eukaryota;p__Mollusca;c__Gastropoda;o__Littorinimorpha;f__Pomatiopsidae;g__Coxiella;s__,25.0,24.0,12.0,25.0,46.0,21.0,48.0,85.0,15.0,24.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__;s__,11.0,8.0,4.0,9.0,15.0,3.0,13.0,15.0,10.0,24.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__,30.0,38.0,22.0,47.0,34.0,20.0,60.0,51.0,28.0,62.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__;s__,2.0,1.0,0.0,3.0,40.0,3.0,2.0,51.0,0.0,4.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix;s__,2.0,0.0,0.0,4.0,32.0,0.0,0.0,48.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix;s__Crenothrix polyspora,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__;s__,5.0,1.0,1.0,6.0,30.0,1.0,2.0,49.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum;s__,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methyloglobulus;s__,9.0,1.0,2.0,8.0,97.0,0.0,5.0,180.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__;s__,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__;g__;s__,59.0,6.0,12.0,4.0,6.0,4.0,6.0,4.0,6.0,10.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__;s__,45.0,28.0,7.0,89.0,16.0,9.0,3.0,3.0,10.0,13.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__,2193.0,0.0,486.0,1.0,2.0,2.0,1.0,2.0,67.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__,96.0,0.0,17.0,6.0,1.0,0.0,0.0,57.0,31.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Cavicella;s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__,74.0,2.0,3.0,3.0,5.0,0.0,3.0,8.0,12.0,11.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,6984.0,74.0,3768.0,70.0,81.0,60.0,77.0,158.0,1020.0,529.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__Salinisphaera;s__,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__;s__,2.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Fastidiosibacteraceae;g__Caedibacter;s__,4.0,5.0,1.0,7.0,10.0,1.0,16.0,5.0,3.0,12.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__;s__,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__;g__;s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__;s__,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__,18.0,11.0,7.0,23.0,14.0,5.0,13.0,65.0,7.0,21.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__;s__,19.0,13.0,3.0,60.0,29.0,1.0,13.0,41.0,7.0,184.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__,4.0,0.0,0.0,2.0,8.0,1.0,0.0,4.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__,293.0,23.0,15.0,58.0,46.0,47.0,16.0,97.0,29.0,44.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__,221.0,106.0,15.0,335.0,63.0,118.0,169.0,169.0,72.0,316.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__,230.0,4.0,71.0,45.0,9.0,28.0,3.0,62.0,85.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__Hydrogenophilaceae;g__;s__,6.0,4.0,2.0,22.0,11.0,3.0,7.0,53.0,1.0,8.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__;f__;g__;s__,2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__;g__;s__,3.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__,52.0,62.0,14.0,42.0,85.0,22.0,40.0,41.0,17.0,121.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax;s__,4.0,0.0,2.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__,7.0,1.0,3.0,5.0,2.0,2.0,1.0,8.0,2.0,0.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__;g__;s__,6.0,11.0,0.0,13.0,7.0,4.0,17.0,14.0,1.0,19.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__;g__;s__,6.0,11.0,0.0,13.0,7.0,4.0,17.0,14.0,1.0,19.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__;s__,11.0,31.0,5.0,22.0,25.0,12.0,17.0,17.0,1.0,34.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__,40.0,49.0,20.0,119.0,58.0,42.0,79.0,105.0,18.0,127.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__;g__;s__,157.0,270.0,53.0,236.0,331.0,154.0,330.0,235.0,76.0,432.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__;s__,27.0,22.0,3.0,45.0,26.0,13.0,47.0,45.0,7.0,39.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;s__,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Silvanigrellales;f__;g__;s__,2.0,6.0,3.0,13.0,13.0,0.0,10.0,3.0,2.0,6.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__;s__,3.0,0.0,1.0,2.0,6.0,1.0,2.0,3.0,0.0,4.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__Silvanigrella;s__,7.0,3.0,1.0,4.0,1.0,2.0,12.0,0.0,2.0,7.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Turneriella;s__,1.0,30.0,1.0,40.0,14.0,7.0,18.0,15.0,4.0,44.0
sk__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__;s__,8.0,4.0,3.0,6.0,6.0,4.0,11.0,4.0,6.0,16.0
sk__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia bacterium SCGC AG-212-E04,17.0,19.0,16.0,42.0,5.0,22.0,20.0,7.0,27.0,36.0
sk__Bacteria;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales;f__;g__;s__,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__;s__,6.0,16.0,1.0,22.0,14.0,4.0,19.0,12.0,7.0,8.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus;s__,1.0,10.0,1.0,20.0,16.0,6.0,5.0,2.0,0.0,5.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__,5.0,115.0,0.0,166.0,102.0,38.0,29.0,27.0,1.0,60.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__;s__,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__;s__,3.0,7.0,0.0,3.0,6.0,2.0,3.0,6.0,0.0,3.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__Candidatus Xiphinematobacter;s__,3.0,5.0,0.0,4.0,7.0,2.0,10.0,6.0,1.0,1.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__Terrimicrobium;s__,12.0,15.0,2.0,35.0,10.0,9.0,31.0,5.0,5.0,3.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__,43.0,60.0,6.0,184.0,90.0,15.0,70.0,51.0,11.0,105.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__;s__,119.0,106.0,13.0,150.0,146.0,43.0,149.0,89.0,33.0,237.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus Udaeobacter;s__,437.0,598.0,229.0,456.0,622.0,470.0,865.0,472.0,537.0,383.0
sk__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__,1312.0,1297.0,274.0,2551.0,1758.0,755.0,1983.0,1222.0,628.0,2366.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__;f__;g__;s__,600.0,2607.0,192.0,3356.0,2450.0,1201.0,1499.0,895.0,138.0,3163.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__;g__;s__,49.0,34.0,7.0,81.0,51.0,13.0,62.0,56.0,16.0,158.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__;s__,1.0,2.0,0.0,6.0,5.0,0.0,1.0,3.0,0.0,7.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Pedosphaera;s__,7.0,16.0,0.0,47.0,17.0,7.0,7.0,19.0,0.0,90.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__,300.0,231.0,34.0,1066.0,350.0,100.0,325.0,439.0,80.0,447.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__,127.0,46.0,15.0,501.0,62.0,19.0,81.0,308.0,23.0,399.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,14.0,137.0,1.0,504.0,64.0,3.0,71.0,46.0,0.0,38.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseibacillus;s__,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium;s__,54.0,104.0,8.0,150.0,36.0,17.0,139.0,24.0,18.0,103.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium;s__,17.0,28.0,9.0,22.0,20.0,6.0,38.0,22.0,2.0,1.0
sk__Bacteria;p__;c__;o__;f__;g__;s__bacterium Ellin6502,0.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__bacterium WX65,0.0,4.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__,5178.0,3101.0,2364.0,3308.0,3605.0,2175.0,3224.0,2775.0,4697.0,2558.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus Nanopelagicales;f__Candidatus Nanopelagicaceae;g__Candidatus Planktophila;s__,0.0,4.0,0.0,21.0,12.0,3.0,12.0,7.0,0.0,1.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Jatrophihabitans;s__Jatrophihabitans sp.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Candidatus Planktoluna;s__,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Renibacterium;s__,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Luedemannella;s__,0.0,1.0,0.0,0.0,4.0,5.0,1.0,15.0,1.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
sk__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__;g__;s__,0.0,1.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,11.0
sk__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,0.0,1.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,12.0
sk__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__,202.0,14.0,150.0,65.0,25.0,13.0,16.0,35.0,174.0,23.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,0.0,4.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__;s__,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinifilaceae;g__;s__,0.0,1.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,4.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__;s__,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pseudarcicella;s__,0.0,6.0,0.0,14.0,0.0,5.0,1.0,1.0,0.0,1.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__,0.0,2.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__Aureispira;s__,0.0,4.0,0.0,9.0,8.0,3.0,3.0,0.0,0.0,6.0
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Candidatus Adlerbacteria;c__;o__;f__;g__;s__,0.0,5.0,1.0,12.0,5.0,1.0,11.0,12.0,6.0,6.0
sk__Bacteria;p__Candidatus Latescibacteria;c__;o__;f__;g__;s__,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
