epoch,loss,output_1_FN,output_1_FP,output_1_TN,output_1_TP,output_1_acc,output_1_auPRC,output_1_auROC,output_1_loss,output_2_FN,output_2_FP,output_2_TN,output_2_TP,output_2_acc,output_2_auPRC,output_2_auROC,output_2_loss,output_3_FN,output_3_FP,output_3_TN,output_3_TP,output_3_acc,output_3_auPRC,output_3_auROC,output_3_loss,output_4_FN,output_4_FP,output_4_TN,output_4_TP,output_4_acc,output_4_auPRC,output_4_auROC,output_4_loss,output_5_FN,output_5_FP,output_5_TN,output_5_TP,output_5_acc,output_5_auPRC,output_5_auROC,output_5_loss,output_6_FN,output_6_FP,output_6_TN,output_6_TP,output_6_acc,output_6_auPRC,output_6_auROC,output_6_loss,val_loss,val_output_1_FN,val_output_1_FP,val_output_1_TN,val_output_1_TP,val_output_1_acc,val_output_1_auPRC,val_output_1_auROC,val_output_1_loss,val_output_2_FN,val_output_2_FP,val_output_2_TN,val_output_2_TP,val_output_2_acc,val_output_2_auPRC,val_output_2_auROC,val_output_2_loss,val_output_3_FN,val_output_3_FP,val_output_3_TN,val_output_3_TP,val_output_3_acc,val_output_3_auPRC,val_output_3_auROC,val_output_3_loss,val_output_4_FN,val_output_4_FP,val_output_4_TN,val_output_4_TP,val_output_4_acc,val_output_4_auPRC,val_output_4_auROC,val_output_4_loss,val_output_5_FN,val_output_5_FP,val_output_5_TN,val_output_5_TP,val_output_5_acc,val_output_5_auPRC,val_output_5_auROC,val_output_5_loss,val_output_6_FN,val_output_6_FP,val_output_6_TN,val_output_6_TP,val_output_6_acc,val_output_6_auPRC,val_output_6_auROC,val_output_6_loss
579,0.028909433633089066,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7680902431038703e-07,715.0,658.0,399342.0,99285.0,0.9931600093841553,0.9998148083686829,0.9999396204948425,0.0147161353379488,1097.0,913.0,699087.0,98903.0,0.9897599816322327,0.9995054006576538,0.9998641014099121,0.02633667178452015,1297.0,1037.0,2198963.0,98703.0,0.9880099892616272,0.9992380142211914,0.9998318552970886,0.032771430909633636,1726.0,1056.0,5598944.0,98274.0,0.9853000044822693,0.9990449547767639,0.9998472929000854,0.03833002597093582,884.0,471.0,4299529.0,99116.0,0.992929995059967,0.9997029900550842,0.9999359250068665,0.018081404268741608,0.28397610783576965,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8867761752972e-07,610.0,587.0,102705.0,25213.0,0.97664874792099,0.9880832433700562,0.994981050491333,0.11974175274372101,1026.0,942.0,179819.0,24797.0,0.9610424637794495,0.9794808030128479,0.9923793077468872,0.2023332566022873,1213.0,1111.0,566995.0,24610.0,0.9541494250297546,0.9718995690345764,0.9912195801734924,0.2635103166103363,1702.0,1497.0,1444591.0,24121.0,0.9371490478515625,0.9568579792976379,0.9879323244094849,0.36761903762817383,1039.0,1034.0,1109355.0,24784.0,0.9598420262336731,0.9697765111923218,0.9918120503425598,0.23273363709449768
580,0.029897239059209824,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7319939615845215e-07,715.0,644.0,399356.0,99285.0,0.9931600093841553,0.9998267889022827,0.9999462366104126,0.01441096793860197,1107.0,905.0,699095.0,98893.0,0.9897500276565552,0.9994791150093079,0.9998569488525391,0.026704473420977592,1329.0,1059.0,2198941.0,98671.0,0.9879299998283386,0.9992501139640808,0.9998224377632141,0.03364809602499008,1704.0,988.0,5599012.0,98296.0,0.9855499863624573,0.9990477561950684,0.9998427629470825,0.0381380170583725,987.0,566.0,4299434.0,99013.0,0.9919000267982483,0.9995020627975464,0.9998986721038818,0.02096024714410305,0.2945522964000702,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.650644207984442e-07,598.0,568.0,102724.0,25225.0,0.9773457646369934,0.9872965812683105,0.9947081208229065,0.12210444360971451,1035.0,963.0,179798.0,24788.0,0.960810124874115,0.9767946004867554,0.991579532623291,0.2209339290857315,1291.0,1189.0,566917.0,24532.0,0.9513611793518066,0.9684832692146301,0.9903922080993652,0.2833413779735565,1644.0,1468.0,1444620.0,24179.0,0.9386206269264221,0.9555519819259644,0.9876448512077332,0.3732020854949951,1073.0,945.0,1109444.0,24750.0,0.9604228734970093,0.9697445631027222,0.9918493628501892,0.24489542841911316
581,0.02960837446153164,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6981981332264695e-07,697.0,645.0,399355.0,99303.0,0.9932699799537659,0.9998551607131958,0.9999577403068542,0.014485390856862068,1171.0,964.0,699036.0,98829.0,0.9890900254249573,0.9993811249732971,0.9998297095298767,0.027902377769351006,1407.0,1135.0,2198865.0,98593.0,0.9870499968528748,0.9989981055259705,0.9997662305831909,0.035958558320999146,1651.0,988.0,5599012.0,98349.0,0.9859899878501892,0.99896639585495,0.9997979998588562,0.03776046261191368,949.0,490.0,4299510.0,99051.0,0.9925199747085571,0.9995880722999573,0.999914824962616,0.019102822989225388,0.30256739258766174,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8846976956865547e-07,691.0,668.0,102624.0,25132.0,0.9736281633377075,0.9861266016960144,0.9943020343780518,0.13015611469745636,1112.0,1021.0,179740.0,24711.0,0.9578670263290405,0.9762173891067505,0.9914149045944214,0.22260965406894684,1485.0,1363.0,566743.0,24338.0,0.9440808296203613,0.9628865718841553,0.9885615110397339,0.32849764823913574,1795.0,1551.0,1444537.0,24028.0,0.9345157146453857,0.954839289188385,0.9878858327865601,0.37990015745162964,1182.0,1020.0,1109369.0,24641.0,0.9567826986312866,0.9710160493850708,0.9922876358032227,0.23671461641788483
582,0.0365128256380558,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.900545640864948e-07,705.0,656.0,399344.0,99295.0,0.9932100176811218,0.9998608827590942,0.9999578595161438,0.014818044379353523,1169.0,952.0,699048.0,98831.0,0.9891600012779236,0.9993987083435059,0.9998167157173157,0.02843649871647358,1472.0,1193.0,2198807.0,98528.0,0.9864599704742432,0.9987748265266418,0.9996685981750488,0.039285413920879364,1904.0,1262.0,5598738.0,98096.0,0.9832800030708313,0.9977415800094604,0.9993706345558167,0.051470428705215454,960.0,605.0,4299395.0,99040.0,0.9918100237846375,0.9995374083518982,0.9999039769172668,0.02128002978861332,0.27660590410232544,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.904594313373309e-07,613.0,598.0,102694.0,25210.0,0.9764938354492188,0.9870474338531494,0.9946264624595642,0.12469878047704697,1013.0,920.0,179841.0,24810.0,0.9620880484580994,0.978546679019928,0.9920729994773865,0.20656250417232513,1236.0,1119.0,566987.0,24587.0,0.9538783431053162,0.9721360206604004,0.9914157390594482,0.25605788826942444,1624.0,1415.0,1444673.0,24199.0,0.9405568838119507,0.9587270021438599,0.9884873628616333,0.3536437451839447,1070.0,912.0,1109477.0,24753.0,0.9612361192703247,0.9716089963912964,0.9923263192176819,0.2301182597875595
583,0.041516661643981934,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.105094267790264e-07,831.0,763.0,399237.0,99169.0,0.9920300245285034,0.999688446521759,0.999895453453064,0.01810375042259693,1405.0,1122.0,698878.0,98595.0,0.9871199727058411,0.9990583658218384,0.9997028112411499,0.03505431488156319,1667.0,1285.0,2198715.0,98333.0,0.9849900007247925,0.9985718131065369,0.999621570110321,0.044027023017406464,2068.0,1301.0,5598699.0,97932.0,0.982010006904602,0.9970068335533142,0.9991651177406311,0.0594942644238472,992.0,634.0,4299366.0,99008.0,0.9915500283241272,0.9994149208068848,0.9998728632926941,0.02263786643743515,0.26872608065605164,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.81166569745983e-07,590.0,558.0,102734.0,25233.0,0.9777717590332031,0.9878913164138794,0.9949827194213867,0.12042634934186935,966.0,897.0,179864.0,24857.0,0.9632111191749573,0.9793381690979004,0.9922748804092407,0.2024989277124405,1198.0,1090.0,567016.0,24625.0,0.9549626111984253,0.9720938801765442,0.9913239479064941,0.25760915875434875,1591.0,1370.0,1444718.0,24232.0,0.9419509768486023,0.9610514044761658,0.9890989661216736,0.3425804674625397,1059.0,907.0,1109482.0,24764.0,0.9615072011947632,0.9731391668319702,0.9928765296936035,0.21997064352035522
584,0.025384023785591125,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7210858516136796e-07,646.0,607.0,399393.0,99354.0,0.993690013885498,0.9998622536659241,0.999952495098114,0.01335027627646923,1014.0,832.0,699168.0,98986.0,0.9906100034713745,0.9995866417884827,0.9998873472213745,0.02416691929101944,1232.0,980.0,2199020.0,98768.0,0.9887199997901917,0.9993398785591125,0.9998458623886108,0.029961399734020233,1528.0,820.0,5599180.0,98472.0,0.9875800013542175,0.9993597269058228,0.9998964667320251,0.03251662850379944,831.0,406.0,4299594.0,99169.0,0.9934399724006653,0.9998061656951904,0.9999716877937317,0.01649393141269684,0.27278679609298706,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7256607520721445e-07,591.0,567.0,102725.0,25232.0,0.9774232506752014,0.9871772527694702,0.9947177171707153,0.1225564181804657,975.0,892.0,179869.0,24848.0,0.9634434580802917,0.9785299897193909,0.9920603632926941,0.20781861245632172,1207.0,1102.0,567004.0,24616.0,0.9545753598213196,0.9717082381248474,0.9912241101264954,0.2582497000694275,1569.0,1365.0,1444723.0,24254.0,0.942299485206604,0.9583293795585632,0.9882993102073669,0.35026368498802185,1049.0,904.0,1109485.0,24774.0,0.9616233706474304,0.9725053906440735,0.9926241040229797,0.2213015854358673
585,0.03237639367580414,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8255452971516206e-07,764.0,699.0,399301.0,99236.0,0.992680013179779,0.9997463822364807,0.9999194145202637,0.016403181478381157,1241.0,1031.0,698969.0,98759.0,0.9883999824523926,0.9992110133171082,0.9997479915618896,0.031265608966350555,1695.0,1389.0,2198611.0,98305.0,0.9842900037765503,0.9975923299789429,0.9991661906242371,0.0521174892783165,1658.0,970.0,5599030.0,98342.0,0.9861800074577332,0.9990441799163818,0.999823272228241,0.037629757076501846,911.0,484.0,4299516.0,99089.0,0.992929995059967,0.999725341796875,0.9999457001686096,0.01874048262834549,0.27699217200279236,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7202602009547263e-07,624.0,589.0,102703.0,25199.0,0.9763776659965515,0.9879982471466064,0.9949480891227722,0.1210152804851532,1000.0,902.0,179859.0,24823.0,0.9626689553260803,0.9792611002922058,0.9923031330108643,0.20174752175807953,1231.0,1120.0,566986.0,24592.0,0.9533361792564392,0.9719631671905518,0.9912976026535034,0.2560991048812866,1557.0,1389.0,1444699.0,24266.0,0.941757321357727,0.9582638144493103,0.988410234451294,0.3551153838634491,1028.0,1018.0,1109371.0,24795.0,0.960306704044342,0.9703167676925659,0.9920459389686584,0.23070454597473145
586,0.02553310990333557,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7365948679071153e-07,661.0,603.0,399397.0,99339.0,0.9937400221824646,0.9998626112937927,0.9999609589576721,0.013368631713092327,1059.0,871.0,699129.0,98941.0,0.9901999831199646,0.9995992183685303,0.9998915791511536,0.024562446400523186,1265.0,991.0,2199009.0,98735.0,0.9883700013160706,0.999386191368103,0.9998652935028076,0.030876386910676956,1525.0,852.0,5599148.0,98475.0,0.9873600006103516,0.9993676543235779,0.9999013543128967,0.032320402562618256,844.0,457.0,4299543.0,99156.0,0.9933099746704102,0.9997786283493042,0.9999566078186035,0.016666777431964874,0.2864585816860199,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.669663731718174e-07,579.0,562.0,102730.0,25244.0,0.9777330160140991,0.986298143863678,0.9943665266036987,0.12848706543445587,984.0,927.0,179834.0,24839.0,0.9624366164207458,0.9769904613494873,0.9916197061538696,0.2181914746761322,1196.0,1114.0,566992.0,24627.0,0.9543430209159851,0.97065669298172,0.990888774394989,0.26661598682403564,1559.0,1347.0,1444741.0,24264.0,0.942880392074585,0.9578914642333984,0.9881876111030579,0.35939541459083557,1078.0,939.0,1109450.0,24745.0,0.9605390429496765,0.9686583280563354,0.9916123151779175,0.24572890996932983
587,0.02693055383861065,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6926549051277107e-07,654.0,614.0,399386.0,99346.0,0.9936299920082092,0.9998440146446228,0.9999455213546753,0.0135112926363945,1026.0,864.0,699136.0,98974.0,0.9902999997138977,0.9995640516281128,0.9998751282691956,0.02483801543712616,1252.0,971.0,2199029.0,98748.0,0.9887400269508362,0.9992828369140625,0.9998248219490051,0.03038264624774456,1537.0,862.0,5599138.0,98463.0,0.9871000051498413,0.9989537000656128,0.999774158000946,0.035157203674316406,860.0,464.0,4299536.0,99140.0,0.993120014667511,0.9997326731681824,0.9999364018440247,0.017598289996385574,0.3579871356487274,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.0824204227665177e-07,755.0,719.0,102573.0,25068.0,0.9713433980941772,0.985558032989502,0.9938831329345703,0.14124411344528198,1152.0,1040.0,179721.0,24671.0,0.9567440152168274,0.97594153881073,0.9914770722389221,0.23071736097335815,1440.0,1310.0,566796.0,24383.0,0.945552408695221,0.9656468629837036,0.989428699016571,0.31688350439071655,2251.0,2023.0,1444065.0,23572.0,0.9163923859596252,0.9373400211334229,0.9828647375106812,0.49816635251045227,1250.0,1082.0,1109307.0,24573.0,0.9541494250297546,0.9679347276687622,0.9913351535797119,0.26191943883895874
588,0.077768974006176,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.7023813231608074e-07,1214.0,1129.0,398871.0,98786.0,0.9882400035858154,0.9988303184509277,0.9995892643928528,0.03129253908991814,2091.0,1722.0,698278.0,97909.0,0.9807299971580505,0.9973557591438293,0.9991479516029358,0.057984404265880585,2465.0,1899.0,2198101.0,97535.0,0.9778299927711487,0.9964297413825989,0.9990919828414917,0.07103803008794785,3457.0,2645.0,5597355.0,96543.0,0.9684900045394897,0.990602970123291,0.9975995421409607,0.11767838895320892,1569.0,1125.0,4298875.0,98431.0,0.9861699938774109,0.9977278113365173,0.9994459748268127,0.04200013726949692,0.2609337568283081,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.120992519394349e-07,592.0,574.0,102718.0,25231.0,0.9772683382034302,0.9888384342193604,0.9954766035079956,0.10961771011352539,988.0,908.0,179853.0,24835.0,0.9623203873634338,0.980824887752533,0.9929221868515015,0.19428405165672302,1232.0,1127.0,566979.0,24591.0,0.9535685181617737,0.9735236763954163,0.9917868971824646,0.24592013657093048,1611.0,1398.0,1444690.0,24212.0,0.9404793977737427,0.9608529210090637,0.9891650080680847,0.334760457277298,1050.0,907.0,1109482.0,24773.0,0.9615846276283264,0.9734405875205994,0.992840588092804,0.21431638300418854
589,0.028177939355373383,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.981989328214695e-07,670.0,627.0,399373.0,99330.0,0.9934999942779541,0.9998696446418762,0.9999648928642273,0.014126232825219631,1063.0,853.0,699147.0,98937.0,0.9902999997138977,0.9995740652084351,0.9998748302459717,0.0262041874229908,1332.0,998.0,2199002.0,98668.0,0.9879900217056274,0.9993550777435303,0.9998735785484314,0.031476836651563644,1643.0,941.0,5599059.0,98357.0,0.9864299893379211,0.9990160465240479,0.999798595905304,0.038018789142370224,866.0,419.0,4299581.0,99134.0,0.9931399822235107,0.9997867345809937,0.9999568462371826,0.016941608861088753,0.2672247290611267,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.711349284505559e-07,604.0,579.0,102713.0,25219.0,0.9771134257316589,0.9873096942901611,0.9947907328605652,0.1206328272819519,997.0,919.0,179842.0,24826.0,0.9623591303825378,0.9788129329681396,0.9922435283660889,0.2047862559556961,1205.0,1100.0,567006.0,24618.0,0.9546915292739868,0.9724920392036438,0.9915732145309448,0.2496902346611023,1550.0,1362.0,1444726.0,24273.0,0.9424156546592712,0.9597204327583313,0.9888434410095215,0.34102562069892883,992.0,980.0,1109409.0,24831.0,0.9617395401000977,0.9720149040222168,0.9924845099449158,0.22094175219535828
590,0.02563396655023098,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7609616520530835e-07,646.0,593.0,399407.0,99354.0,0.9937999844551086,0.9998724460601807,0.9999586343765259,0.01313246600329876,1034.0,839.0,699161.0,98966.0,0.9905300140380859,0.9995598196983337,0.9998720288276672,0.024455957114696503,1229.0,990.0,2199010.0,98771.0,0.9887599945068359,0.9994821548461914,0.9999117851257324,0.029253408312797546,1492.0,847.0,5599153.0,98508.0,0.9874500036239624,0.9992203712463379,0.9998459219932556,0.033577632158994675,812.0,423.0,4299577.0,99188.0,0.9934999942779541,0.9998124241828918,0.9999669194221497,0.016251327469944954,0.27307990193367004,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7827666454195423e-07,608.0,585.0,102707.0,25215.0,0.9767261743545532,0.987438440322876,0.9947877526283264,0.12245970219373703,969.0,900.0,179861.0,24854.0,0.9633272886276245,0.9790338277816772,0.9922715425491333,0.2053334265947342,1212.0,1102.0,567004.0,24611.0,0.9543430209159851,0.9725134372711182,0.991384744644165,0.2533254623413086,1583.0,1364.0,1444724.0,24240.0,0.9420671463012695,0.9592959880828857,0.9886861443519592,0.34620606899261475,1071.0,921.0,1109468.0,24752.0,0.9610812067985535,0.9708650708198547,0.9921121597290039,0.230520561337471
591,0.026283549144864082,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6642469802263804e-07,656.0,596.0,399404.0,99344.0,0.9937499761581421,0.9998860955238342,0.9999643564224243,0.013186709024012089,1020.0,826.0,699174.0,98980.0,0.9906100034713745,0.9995659589767456,0.9998769164085388,0.024264121428132057,1194.0,933.0,2199067.0,98806.0,0.9890699982643127,0.9994613528251648,0.9998922348022461,0.028961943462491035,1515.0,834.0,5599166.0,98485.0,0.9876300096511841,0.9991554617881775,0.9998306035995483,0.03321029618382454,889.0,480.0,4299520.0,99111.0,0.992929995059967,0.9993924498558044,0.9998441338539124,0.018960319459438324,0.2750839293003082,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.761668926292259e-07,594.0,573.0,102719.0,25229.0,0.9772683382034302,0.9862369298934937,0.9942744970321655,0.1267835646867752,992.0,899.0,179862.0,24831.0,0.9627463817596436,0.9783372282981873,0.9920268654823303,0.20767274498939514,1227.0,1118.0,566988.0,24596.0,0.9538008570671082,0.9720555543899536,0.9913289546966553,0.2585194706916809,1614.0,1405.0,1444683.0,24209.0,0.9404407143592834,0.9594354629516602,0.9887382984161377,0.34367379546165466,1123.0,1109.0,1109280.0,24700.0,0.9566665291786194,0.9710837006568909,0.992311954498291,0.23650026321411133
592,0.03599229454994202,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6533385860384442e-07,774.0,714.0,399286.0,99226.0,0.9925699830055237,0.9995672702789307,0.9998281598091125,0.017419103533029556,1348.0,1106.0,698894.0,98652.0,0.987500011920929,0.9987479448318481,0.9994994401931763,0.036827124655246735,1727.0,1340.0,2198660.0,98273.0,0.9840499758720398,0.9974392056465149,0.9991294145584106,0.05258249491453171,1711.0,1071.0,5598929.0,98289.0,0.9852399826049805,0.9983839392662048,0.9995998740196228,0.04281710833311081,941.0,578.0,4299422.0,99059.0,0.992169976234436,0.9992668628692627,0.999802827835083,0.022073732689023018,0.2886849045753479,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7372943261761975e-07,657.0,622.0,102670.0,25166.0,0.9752545952796936,0.9881299734115601,0.9951466917991638,0.11522658169269562,1190.0,962.0,179799.0,24633.0,0.9582542777061462,0.9779860973358154,0.9920085072517395,0.2154483050107956,1526.0,1211.0,566895.0,24297.0,0.9469465017318726,0.968805193901062,0.9905044436454773,0.2936834990978241,1668.0,1550.0,1444538.0,24155.0,0.9367617964744568,0.9581959247589111,0.9884099364280701,0.3654877543449402,1157.0,992.0,1109397.0,24666.0,0.9573636054992676,0.9715346693992615,0.9924338459968567,0.23272638022899628
593,0.03137349709868431,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5773906625327072e-07,757.0,656.0,399344.0,99243.0,0.9929199814796448,0.9998614192008972,0.9999615550041199,0.015182487666606903,1210.0,974.0,699026.0,98790.0,0.988860011100769,0.9994363784790039,0.9998407959938049,0.029037417843937874,1598.0,1180.0,2198820.0,98402.0,0.9858400225639343,0.9987388849258423,0.999631404876709,0.042295750230550766,1662.0,966.0,5599034.0,98338.0,0.9859700202941895,0.9987890124320984,0.9996978640556335,0.039806731045246124,868.0,496.0,4299504.0,99132.0,0.9929800033569336,0.9996650815010071,0.9999209046363831,0.0184299536049366,0.2787546217441559,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4595683239804202e-07,622.0,608.0,102684.0,25201.0,0.976106584072113,0.9869580268859863,0.9946296811103821,0.12484092265367508,992.0,925.0,179836.0,24831.0,0.9625527858734131,0.9792322516441345,0.9923828840255737,0.20537406206130981,1258.0,1143.0,566963.0,24565.0,0.9529876708984375,0.9719858765602112,0.9913060069084167,0.2633492946624756,1585.0,1367.0,1444721.0,24238.0,0.9416411519050598,0.9578127861022949,0.9881048798561096,0.35808005928993225,1078.0,924.0,1109465.0,24745.0,0.960771381855011,0.9722574949264526,0.9926185011863708,0.22754763066768646
594,0.026313457638025284,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5118727958451927e-07,668.0,625.0,399375.0,99332.0,0.9935200214385986,0.9998933672904968,0.9999731183052063,0.013399883173406124,1031.0,845.0,699155.0,98969.0,0.9904599785804749,0.9996206760406494,0.999889612197876,0.02441943809390068,1364.0,968.0,2199032.0,98636.0,0.9880300164222717,0.9991636872291565,0.999748170375824,0.03406104817986488,1544.0,872.0,5599128.0,98456.0,0.9871600270271301,0.9993026852607727,0.9998762011528015,0.03296385332942009,831.0,414.0,4299586.0,99169.0,0.9934599995613098,0.9997454881668091,0.9999464750289917,0.016656160354614258,0.27347332239151,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5562366684207518e-07,612.0,580.0,102712.0,25211.0,0.9769972562789917,0.9864116907119751,0.9943827390670776,0.12490631639957428,981.0,881.0,179880.0,24842.0,0.9632498025894165,0.9784581661224365,0.9920970797538757,0.2035115361213684,1196.0,1093.0,567013.0,24627.0,0.9550400972366333,0.971583366394043,0.9910699129104614,0.256976455450058,1551.0,1329.0,1444759.0,24272.0,0.9430739879608154,0.9587787389755249,0.9884932041168213,0.34991827607154846,1025.0,915.0,1109474.0,24798.0,0.9619331359863281,0.9725119471549988,0.9926053285598755,0.22509926557540894
595,0.025593124330043793,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5677223075272195e-07,671.0,617.0,399383.0,99329.0,0.9935600161552429,0.9998745322227478,0.9999626874923706,0.013251084834337234,1003.0,816.0,699184.0,98997.0,0.9906700253486633,0.9996313452720642,0.9998961687088013,0.023442348465323448,1188.0,923.0,2199077.0,98812.0,0.9891300201416016,0.999327540397644,0.9998070597648621,0.03093041479587555,1504.0,805.0,5599195.0,98496.0,0.9875500202178955,0.9992812275886536,0.9998514652252197,0.03286823257803917,812.0,406.0,4299594.0,99188.0,0.9936500191688538,0.9997369050979614,0.9999514818191528,0.01633548177778721,0.3003266453742981,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5805657938017248e-07,613.0,592.0,102700.0,25210.0,0.97664874792099,0.986426591873169,0.9942871332168579,0.12751296162605286,1018.0,934.0,179827.0,24805.0,0.9614684581756592,0.9761655330657959,0.9910115003585815,0.21913744509220123,1258.0,1147.0,566959.0,24565.0,0.9526004195213318,0.9709275364875793,0.9906530976295471,0.2697390615940094,1717.0,1563.0,1444525.0,24106.0,0.9352902173995972,0.9514038562774658,0.9863439798355103,0.4022436738014221,1081.0,932.0,1109457.0,24742.0,0.9605390429496765,0.9700595140457153,0.9919118285179138,0.23233738541603088
596,0.028263617306947708,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.578045782935078e-07,665.0,618.0,399382.0,99335.0,0.9935799837112427,0.9998602271080017,0.9999518990516663,0.013483594171702862,1029.0,840.0,699160.0,98971.0,0.9905400276184082,0.9995554089546204,0.9998793601989746,0.024629130959510803,1256.0,940.0,2199060.0,98744.0,0.9886800050735474,0.999267041683197,0.9998046159744263,0.03191483020782471,1596.0,934.0,5599066.0,98404.0,0.9865999817848206,0.9988458156585693,0.9996939897537231,0.038105811923742294,826.0,451.0,4299549.0,99174.0,0.9933000206947327,0.9996749758720398,0.9999358057975769,0.01723000779747963,0.2824494242668152,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5089177907157136e-07,593.0,567.0,102725.0,25230.0,0.9773845076560974,0.9865471720695496,0.9944388270378113,0.12351532280445099,985.0,904.0,179857.0,24838.0,0.9626689553260803,0.9782471060752869,0.9919571280479431,0.20984122157096863,1215.0,1114.0,566992.0,24608.0,0.9539945125579834,0.9714210629463196,0.9909154772758484,0.26387903094291687,1575.0,1387.0,1444701.0,24248.0,0.9416411519050598,0.9572239518165588,0.9878356456756592,0.3643384277820587,1052.0,912.0,1109477.0,24771.0,0.9615072011947632,0.9710197448730469,0.9921348094940186,0.23017410933971405
597,0.0334368571639061,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5410073217481113e-07,766.0,694.0,399306.0,99234.0,0.9927200078964233,0.9997789263725281,0.9999284744262695,0.01607237197458744,1241.0,990.0,699010.0,98759.0,0.9886900186538696,0.9994040131568909,0.9998188614845276,0.02934310771524906,1708.0,1283.0,2198717.0,98292.0,0.9840700030326843,0.9980478286743164,0.9992801547050476,0.04805382713675499,1650.0,1062.0,5598938.0,98350.0,0.9857000112533569,0.9986925721168518,0.9996423125267029,0.04079602286219597,915.0,558.0,4299442.0,99085.0,0.9923400282859802,0.9995036125183105,0.9998741745948792,0.020500080659985542,0.277733713388443,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.634068382827536e-07,595.0,579.0,102713.0,25228.0,0.9771908521652222,0.9868093729019165,0.994539201259613,0.12474288791418076,1003.0,936.0,179825.0,24820.0,0.9618944525718689,0.9789211750030518,0.9921854734420776,0.2043527513742447,1300.0,1051.0,567055.0,24523.0,0.9513224363327026,0.9715143442153931,0.9911132454872131,0.2667675018310547,1585.0,1386.0,1444702.0,24238.0,0.9419122338294983,0.9579721093177795,0.9881632328033447,0.3547556698322296,1053.0,895.0,1109494.0,24770.0,0.9618944525718689,0.9719350934028625,0.9924254417419434,0.2270391583442688
598,0.027262385934591293,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.841523271650658e-07,677.0,624.0,399376.0,99323.0,0.9934499859809875,0.9998834729194641,0.9999671578407288,0.013656430877745152,1169.0,941.0,699059.0,98831.0,0.9893199801445007,0.9995540976524353,0.999889612197876,0.026344818994402885,1440.0,965.0,2199035.0,98560.0,0.9878900051116943,0.9992064237594604,0.999815821647644,0.03485511988401413,1516.0,859.0,5599141.0,98484.0,0.9873300194740295,0.9992600679397583,0.9998754262924194,0.03385723754763603,849.0,474.0,4299526.0,99151.0,0.9931600093841553,0.9996625185012817,0.9999159574508667,0.01770228147506714,0.26941198110580444,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8292516301698925e-07,614.0,592.0,102700.0,25209.0,0.9764550924301147,0.9867915511131287,0.994445264339447,0.12317388504743576,998.0,914.0,179847.0,24825.0,0.9623978734016418,0.9799405336380005,0.9926037788391113,0.1980229616165161,1220.0,1105.0,567001.0,24603.0,0.9539170265197754,0.9730972051620483,0.9915593266487122,0.25230857729911804,1565.0,1354.0,1444734.0,24258.0,0.9422220587730408,0.95970618724823,0.9887313842773438,0.3455471694469452,1066.0,921.0,1109468.0,24757.0,0.9611199498176575,0.9726264476776123,0.9925676584243774,0.22156651318073273
