,loss,l0_loss,l1_loss,l2_loss,l3_loss,l4_loss,l5_loss,l0_accuracy,l0_true_positives,l0_false_positives,l0_true_negatives,l0_false_negatives,l0_auc,l1_accuracy,l1_true_positives,l1_false_positives,l1_true_negatives,l1_false_negatives,l1_auc,l2_accuracy,l2_true_positives,l2_false_positives,l2_true_negatives,l2_false_negatives,l2_auc,l3_accuracy,l3_true_positives,l3_false_positives,l3_true_negatives,l3_false_negatives,l3_auc,l4_accuracy,l4_true_positives,l4_false_positives,l4_true_negatives,l4_false_negatives,l4_auc,l5_accuracy,l5_true_positives,l5_false_positives,l5_true_negatives,l5_false_negatives,l5_auc,val_loss,val_l0_loss,val_l1_loss,val_l2_loss,val_l3_loss,val_l4_loss,val_l5_loss,val_l0_accuracy,val_l0_true_positives,val_l0_false_positives,val_l0_true_negatives,val_l0_false_negatives,val_l0_auc,val_l1_accuracy,val_l1_true_positives,val_l1_false_positives,val_l1_true_negatives,val_l1_false_negatives,val_l1_auc,val_l2_accuracy,val_l2_true_positives,val_l2_false_positives,val_l2_true_negatives,val_l2_false_negatives,val_l2_auc,val_l3_accuracy,val_l3_true_positives,val_l3_false_positives,val_l3_true_negatives,val_l3_false_negatives,val_l3_auc,val_l4_accuracy,val_l4_true_positives,val_l4_false_positives,val_l4_true_negatives,val_l4_false_negatives,val_l4_auc,val_l5_accuracy,val_l5_true_positives,val_l5_false_positives,val_l5_true_negatives,val_l5_false_negatives,val_l5_auc
102,1.2820625305175781,1.1920930376163597e-07,0.3233609199523926,0.576958179473877,0.6506310105323792,0.7945994734764099,0.41899943351745605,0.0,14291.0,0.0,0.0,6409.0,0.0,0.18915942311286926,17651.0,1962.0,80838.0,3049.0,0.9862082600593567,0.0931280180811882,16526.0,1633.0,143267.0,4174.0,0.9789350628852844,0.030560806393623352,16650.0,1603.0,453797.0,4050.0,0.9847098588943481,0.007371811196208,16037.0,2209.0,1156991.0,4663.0,0.9847895503044128,0.003860342549160123,19203.0,956.0,889144.0,1497.0,0.9901877641677856,2.6807522773742676,1.1920930376163597e-07,1.0381748676300049,1.2691293954849243,1.7286382913589478,2.308291435241699,1.8934584856033325,0.0,581.0,0.0,0.0,1719.0,0.0,0.15513043105602264,1107.0,876.0,8324.0,1193.0,0.8738634586334229,0.07467391341924667,1084.0,277.0,15823.0,1216.0,0.8991816639900208,0.015047258697450161,891.0,792.0,49808.0,1409.0,0.9329452514648438,0.0012204423546791077,905.0,1152.0,127648.0,1395.0,0.9275792241096497,0.0002865612623281777,1484.0,747.0,98153.0,816.0,0.9074040055274963
103,1.2094097137451172,1.1920930376163597e-07,0.29358211159706116,0.5260413289070129,0.592207670211792,0.7075855731964111,0.3825249671936035,0.0,14397.0,0.0,0.0,6303.0,0.0,0.18791304528713226,17942.0,1793.0,81007.0,2758.0,0.9885457754135132,0.09656400978565216,16869.0,1417.0,143483.0,3831.0,0.982241690158844,0.03137996047735214,16869.0,1332.0,454068.0,3831.0,0.9876291155815125,0.008105771616101265,16264.0,1803.0,1157397.0,4436.0,0.987709641456604,0.004228150937706232,19279.0,920.0,889180.0,1421.0,0.9919188618659973,1.5533783435821533,1.1920930376163597e-07,0.5374757647514343,1.0778425931930542,1.1376957893371582,1.2681394815444946,0.6311994194984436,0.0,1406.0,0.0,0.0,894.0,0.0,0.18921738862991333,1747.0,224.0,8976.0,553.0,0.9693607091903687,0.05255434662103653,1067.0,384.0,15716.0,1233.0,0.9254075288772583,0.01576559618115425,1368.0,365.0,50235.0,932.0,0.964630663394928,0.0017391304718330503,1211.0,816.0,127984.0,1089.0,0.9768701195716858,0.00020750987459905446,1807.0,429.0,98471.0,493.0,0.9877376556396484
104,1.302446722984314,1.1920930376163597e-07,0.3509603440761566,0.6038923263549805,0.7681185603141785,0.8919424414634705,0.45980605483055115,0.0,13957.0,0.0,0.0,6743.0,0.0,0.1851884126663208,17502.0,2173.0,80627.0,3198.0,0.9835507869720459,0.0909058004617691,15772.0,1717.0,143183.0,4928.0,0.9756426811218262,0.028225162997841835,15567.0,2332.0,453068.0,5133.0,0.9802942276000977,0.007081956136971712,15552.0,2534.0,1156666.0,5148.0,0.980745255947113,0.00389437866397202,18952.0,1161.0,888939.0,1748.0,0.9887313842773438,3.489734172821045,1.1920930376163597e-07,0.8257429599761963,2.0478177070617676,3.493906259536743,3.6100242137908936,2.4664041996002197,0.0,220.0,0.0,0.0,2080.0,0.0,0.1973043531179428,1643.0,382.0,8818.0,657.0,0.9313816428184509,0.06157608702778816,344.0,344.0,15756.0,1956.0,0.7195756435394287,0.02274102158844471,302.0,497.0,50103.0,1998.0,0.776402473449707,0.0008390541770495474,616.0,1384.0,127416.0,1684.0,0.8301782608032227,0.00014822134107816964,1378.0,813.0,98087.0,922.0,0.8550820350646973
105,1.2361009120941162,1.1920930376163597e-07,0.3130618929862976,0.5291686058044434,0.650104284286499,0.7730565667152405,0.43712475895881653,0.0,13716.0,0.0,0.0,6984.0,0.0,0.19102415442466736,17844.0,1904.0,80896.0,2856.0,0.9869475960731506,0.09148550778627396,16382.0,1514.0,143386.0,4318.0,0.9811998009681702,0.030489392578601837,16579.0,1657.0,453743.0,4121.0,0.9852531552314758,0.00739469425752759,15940.0,1912.0,1157288.0,4760.0,0.9857268929481506,0.004201800562441349,19016.0,1052.0,889048.0,1684.0,0.9899505376815796,2.9260687828063965,1.1920930376163597e-07,1.3739962577819824,1.999922513961792,2.3216540813446045,2.897376298904419,2.0171592235565186,0.0,398.0,0.0,0.0,1902.0,0.0,0.1979999989271164,792.0,1484.0,7716.0,1508.0,0.8411441445350647,0.11184782534837723,596.0,1418.0,14682.0,1704.0,0.8224523067474365,0.01304347813129425,560.0,173.0,50427.0,1740.0,0.8620862364768982,0.0011060258839279413,844.0,1292.0,127508.0,1456.0,0.8511552214622498,0.00014822134107816964,1456.0,821.0,98079.0,844.0,0.9314773082733154
106,1.2253462076187134,1.1920930376163597e-07,0.3135942816734314,0.5382670164108276,0.7068211436271667,0.8071274161338806,0.42586272954940796,0.0,12984.0,0.0,0.0,7716.0,0.0,0.19220289587974548,17872.0,1997.0,80803.0,2828.0,0.9865429997444153,0.09539251029491425,16347.0,1439.0,143461.0,4353.0,0.9803537726402283,0.031226633116602898,16223.0,1633.0,453767.0,4477.0,0.9823521375656128,0.007892194204032421,15854.0,2136.0,1157064.0,4846.0,0.9834424257278442,0.004763943608850241,19013.0,1081.0,889019.0,1687.0,0.9901288747787476,3.064333915710449,1.1920930376163597e-07,1.08221435546875,2.206791877746582,2.8649144172668457,2.875737428665161,2.181647539138794,0.0,1789.0,0.0,0.0,511.0,0.0,0.11408695578575134,1352.0,704.0,8496.0,948.0,0.8795853853225708,0.09391304105520248,445.0,585.0,15515.0,1855.0,0.782707691192627,0.01965973526239395,287.0,634.0,49966.0,2013.0,0.8267653584480286,0.0019069412956014276,450.0,1029.0,127771.0,1850.0,0.9076892733573914,0.00046442687744274735,1383.0,660.0,98240.0,917.0,0.9275794625282288
107,1.5652117729187012,1.1920930376163597e-07,0.4587394893169403,0.7928473949432373,1.152199149131775,1.3256500959396362,0.6958330869674683,0.0,13538.0,0.0,0.0,7162.0,0.0,0.190164253115654,16861.0,2737.0,80063.0,3839.0,0.9726990461349487,0.0861835777759552,14399.0,2083.0,142817.0,6301.0,0.9596961140632629,0.022593993693590164,13659.0,3322.0,452078.0,7041.0,0.9592723250389099,0.005370794329792261,14120.0,3812.0,1155388.0,6580.0,0.9598124027252197,0.002020202111452818,18128.0,1589.0,888511.0,2572.0,0.9805301427841187,2.187084436416626,1.1920930376163597e-07,0.7286725044250488,1.5470737218856812,1.6655856370925903,1.8768669366836548,1.3699142932891846,0.0,511.0,0.0,0.0,1789.0,0.0,0.13939130306243896,1434.0,407.0,8793.0,866.0,0.9350312352180481,0.07146739214658737,1343.0,518.0,15582.0,957.0,0.8558096885681152,0.015746692195534706,1146.0,568.0,50032.0,1154.0,0.9204192161560059,0.0039282990619540215,1130.0,587.0,128213.0,1170.0,0.9394254088401794,6.916996062500402e-05,1637.0,607.0,98293.0,663.0,0.9478503465652466
108,1.3733059167861938,1.1920930376163597e-07,0.3853844404220581,0.7104056477546692,0.9345567226409912,1.075348973274231,0.5351050496101379,0.0,13930.0,0.0,0.0,6770.0,0.0,0.19645410776138306,17266.0,2227.0,80573.0,3434.0,0.9801132678985596,0.09229468554258347,14981.0,1910.0,142990.0,5719.0,0.967835545539856,0.0255681574344635,14903.0,2392.0,453008.0,5797.0,0.9717243313789368,0.006443766411393881,14879.0,3012.0,1156188.0,5821.0,0.9731258153915405,0.0033706631511449814,18547.0,1301.0,888799.0,2153.0,0.9867145419120789,6.696102142333984,1.1920930376163597e-07,1.1232846975326538,2.1005332469940186,3.1353886127471924,5.426590442657471,6.960508346557617,0.0,273.0,0.0,0.0,2027.0,0.0,0.19913043081760406,735.0,1528.0,7672.0,1565.0,0.884347677230835,0.10836956650018692,468.0,188.0,15912.0,1832.0,0.7111857533454895,0.03351606801152229,450.0,164.0,50436.0,1850.0,0.7007878422737122,0.008825324475765228,398.0,374.0,128426.0,1902.0,0.664213240146637,0.007460474502295256,657.0,89.0,98811.0,1643.0,0.6003365516662598
109,1.2597585916519165,1.1920930376163597e-07,0.3615370988845825,0.6300666332244873,0.8178748488426208,0.9506083130836487,0.43756747245788574,0.0,13641.0,0.0,0.0,7059.0,0.0,0.19779710471630096,17445.0,2170.0,80630.0,3255.0,0.9822341203689575,0.0943780168890953,15483.0,1755.0,143145.0,5217.0,0.9732022881507874,0.028126444667577744,15487.0,2053.0,453347.0,5213.0,0.9784623980522156,0.007143825758248568,15347.0,2476.0,1156724.0,5353.0,0.9769800901412964,0.003993192687630653,18711.0,1207.0,888893.0,1989.0,0.9902889132499695,2.4780211448669434,1.1920930376163597e-07,0.8548848032951355,2.2277963161468506,2.1141929626464844,2.1537797451019287,1.6622358560562134,0.0,235.0,0.0,0.0,2065.0,0.0,0.19886957108974457,1205.0,749.0,8451.0,1095.0,0.9007948040962219,0.04749999940395355,385.0,1266.0,14834.0,1915.0,0.7526512742042542,0.0135349715128541,484.0,801.0,49799.0,1816.0,0.9035314321517944,0.0021891684737056494,827.0,859.0,127941.0,1473.0,0.9350480437278748,0.0007015810115262866,1454.0,587.0,98313.0,846.0,0.9501004219055176
110,1.2095155715942383,1.1920930376163597e-07,0.34974271059036255,0.616211473941803,0.8215410709381104,0.8829267621040344,0.39979082345962524,0.0,13063.0,0.0,0.0,7637.0,0.0,0.19761352241039276,17636.0,2044.0,80756.0,3064.0,0.9835030436515808,0.09373792260885239,15498.0,1699.0,143201.0,5202.0,0.9744201898574829,0.028533920645713806,15374.0,1900.0,453500.0,5326.0,0.9788175821304321,0.007169251795858145,15477.0,2526.0,1156674.0,5223.0,0.9817746877670288,0.004033816512674093,18777.0,1253.0,888847.0,1923.0,0.9905301928520203,2.3097591400146484,1.1920930376163597e-07,0.7654933929443359,1.4096084833145142,1.6399831771850586,1.7385971546173096,1.6715291738510132,0.0,1753.0,0.0,0.0,547.0,0.0,0.1981739103794098,1343.0,541.0,8659.0,957.0,0.9219366312026978,0.0541304349899292,982.0,669.0,15431.0,1318.0,0.8718281984329224,0.013837428763508797,991.0,764.0,49836.0,1309.0,0.9300609827041626,0.0036003051791340113,1362.0,529.0,128271.0,938.0,0.9456421136856079,0.0010869564721360803,1692.0,409.0,98491.0,608.0,0.934751033782959
111,1.2992968559265137,1.1920930376163597e-07,0.37418311834335327,0.6792131066322327,0.8930063843727112,1.0264946222305298,0.48584476113319397,0.0,13250.0,0.0,0.0,7450.0,0.0,0.19611594080924988,17142.0,1967.0,80833.0,3558.0,0.9815007448196411,0.08944444358348846,15080.0,2122.0,142778.0,5620.0,0.9687134623527527,0.027834488078951836,14839.0,2199.0,453201.0,5861.0,0.9757046103477478,0.00646325945854187,14422.0,3437.0,1155763.0,6278.0,0.9767981171607971,0.001900527044199407,18120.0,1830.0,888270.0,2580.0,0.9891180396080017,8.15351676940918,1.1920930376163597e-07,1.5395573377609253,2.496162176132202,3.761620283126831,6.4849348068237305,8.797418594360352,0.0,240.0,0.0,0.0,2060.0,0.0,0.4962608814239502,336.0,110.0,9090.0,1964.0,0.8606736063957214,0.10913043469190598,157.0,61.0,16039.0,2143.0,0.6204217672348022,0.037750471383333206,130.0,37.0,50563.0,2170.0,0.5949150919914246,0.01003051083534956,160.0,271.0,128529.0,2140.0,0.527088463306427,0.007865612395107746,389.0,64.0,98836.0,1911.0,0.43237030506134033
112,1.1762511730194092,1.1920930376163597e-07,0.3574886918067932,0.6466718316078186,0.8078745603561401,0.8595137000083923,0.3774241805076599,0.0,13066.0,0.0,0.0,7634.0,0.0,0.19677294790744781,17466.0,1990.0,80810.0,3234.0,0.9829526543617249,0.09020531177520752,15401.0,1976.0,142924.0,5299.0,0.9712356925010681,0.030021004378795624,15618.0,1776.0,453624.0,5082.0,0.9798374772071838,0.006775150541216135,15251.0,2628.0,1156572.0,5449.0,0.9839693903923035,0.0022891962435096502,18759.0,1277.0,888823.0,1941.0,0.9928255677223206,5.674838542938232,1.1920930376163597e-07,1.1419987678527832,2.0037639141082764,2.776913642883301,4.698528289794922,5.7234110832214355,0.0,395.0,0.0,0.0,1905.0,0.0,0.19626086950302124,955.0,1284.0,7916.0,1345.0,0.8646572828292847,0.10646738857030869,681.0,179.0,15921.0,1619.0,0.7662951946258545,0.03593572601675987,630.0,136.0,50464.0,1670.0,0.7592279314994812,0.008909229189157486,567.0,317.0,128483.0,1733.0,0.7177180051803589,0.006758893374353647,849.0,117.0,98783.0,1451.0,0.6888241171836853
113,1.0969020128250122,1.1920930376163597e-07,0.3212043344974518,0.5523115992546082,0.7007418274879456,0.7560260891914368,0.32554611563682556,0.0,12919.0,0.0,0.0,7781.0,0.0,0.19543960690498352,17781.0,1746.0,81054.0,2919.0,0.98604416847229,0.09442632645368576,16071.0,1574.0,143326.0,4629.0,0.9790377020835876,0.03242596238851547,16168.0,1469.0,453931.0,4532.0,0.9842092990875244,0.007278583012521267,15616.0,2401.0,1156799.0,5084.0,0.9873120784759521,0.002853535348549485,19003.0,1137.0,888963.0,1697.0,0.9949140548706055,5.753917694091797,1.1920930376163597e-07,0.8219173550605774,1.7730962038040161,2.725104570388794,4.706902503967285,5.885343551635742,0.0,438.0,0.0,0.0,1862.0,0.0,0.19599999487400055,1899.0,324.0,8876.0,401.0,0.9487795829772949,0.104347825050354,678.0,139.0,15961.0,1622.0,0.7777842879295349,0.03546313941478729,646.0,120.0,50480.0,1654.0,0.7658289074897766,0.009199084714055061,550.0,227.0,128573.0,1750.0,0.7177875638008118,0.007104743272066116,842.0,94.0,98806.0,1458.0,0.6708335280418396
