t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.601,117270,25,295,998,0.9973,0.7718,0.9998,0.7718,0.0002,0.7718,0.9756,0.8618,0.9874,0.8988,0.8862
0.602,117270,25,295,998,0.9973,0.7718,0.9998,0.7718,0.0002,0.7718,0.9756,0.8618,0.9874,0.8988,0.8862
0.603,117270,25,296,997,0.9973,0.7711,0.9998,0.7711,0.0002,0.7711,0.9755,0.8613,0.9874,0.8988,0.8862
0.604,117270,25,297,996,0.9973,0.7703,0.9998,0.7703,0.0002,0.7703,0.9755,0.8608,0.9874,0.8988,0.8862
0.605,117270,25,297,996,0.9973,0.7703,0.9998,0.7703,0.0002,0.7703,0.9755,0.8608,0.9874,0.8988,0.8862
0.606,117271,24,297,996,0.9973,0.7703,0.9998,0.7703,0.0002,0.7703,0.9765,0.8612,0.9874,0.8988,0.8862
0.607,117271,24,297,996,0.9973,0.7703,0.9998,0.7703,0.0002,0.7703,0.9765,0.8612,0.9874,0.8988,0.8862
0.608,117271,24,301,992,0.9973,0.7672,0.9998,0.7672,0.0002,0.7672,0.9764,0.8592,0.9874,0.8988,0.8862
0.609,117271,24,301,992,0.9973,0.7672,0.9998,0.7672,0.0002,0.7672,0.9764,0.8592,0.9874,0.8988,0.8862
0.61,117271,24,301,992,0.9973,0.7672,0.9998,0.7672,0.0002,0.7672,0.9764,0.8592,0.9874,0.8988,0.8862
0.611,117271,24,301,992,0.9973,0.7672,0.9998,0.7672,0.0002,0.7672,0.9764,0.8592,0.9874,0.8988,0.8862
0.612,117271,24,301,992,0.9973,0.7672,0.9998,0.7672,0.0002,0.7672,0.9764,0.8592,0.9874,0.8988,0.8862
0.613,117272,23,302,991,0.9973,0.7664,0.9998,0.7664,0.0002,0.7664,0.9773,0.8591,0.9874,0.8988,0.8862
0.614,117272,23,303,990,0.9973,0.7657,0.9998,0.7657,0.0002,0.7657,0.9773,0.8586,0.9874,0.8988,0.8862
0.615,117272,23,304,989,0.9972,0.7649,0.9998,0.7649,0.0002,0.7649,0.9773,0.8581,0.9874,0.8988,0.8862
0.616,117272,23,304,989,0.9972,0.7649,0.9998,0.7649,0.0002,0.7649,0.9773,0.8581,0.9874,0.8988,0.8862
0.617,117272,23,305,988,0.9972,0.7641,0.9998,0.7641,0.0002,0.7641,0.9773,0.8576,0.9874,0.8988,0.8862
0.618,117272,23,305,988,0.9972,0.7641,0.9998,0.7641,0.0002,0.7641,0.9773,0.8576,0.9874,0.8988,0.8862
0.619,117272,23,307,986,0.9972,0.7626,0.9998,0.7626,0.0002,0.7626,0.9772,0.8566,0.9874,0.8988,0.8862
0.62,117272,23,309,984,0.9972,0.761,0.9998,0.761,0.0002,0.761,0.9772,0.8557,0.9874,0.8988,0.8862
0.621,117272,23,310,983,0.9972,0.7602,0.9998,0.7602,0.0002,0.7602,0.9771,0.8552,0.9874,0.8988,0.8862
0.622,117272,23,310,983,0.9972,0.7602,0.9998,0.7602,0.0002,0.7602,0.9771,0.8552,0.9874,0.8988,0.8862
0.623,117272,23,310,983,0.9972,0.7602,0.9998,0.7602,0.0002,0.7602,0.9771,0.8552,0.9874,0.8988,0.8862
0.624,117272,23,310,983,0.9972,0.7602,0.9998,0.7602,0.0002,0.7602,0.9771,0.8552,0.9874,0.8988,0.8862
0.625,117272,23,311,982,0.9972,0.7595,0.9998,0.7595,0.0002,0.7595,0.9771,0.8547,0.9874,0.8988,0.8862
0.626,117272,23,311,982,0.9972,0.7595,0.9998,0.7595,0.0002,0.7595,0.9771,0.8547,0.9874,0.8988,0.8862
0.627,117272,23,311,982,0.9972,0.7595,0.9998,0.7595,0.0002,0.7595,0.9771,0.8547,0.9874,0.8988,0.8862
0.628,117272,23,311,982,0.9972,0.7595,0.9998,0.7595,0.0002,0.7595,0.9771,0.8547,0.9874,0.8988,0.8862
0.629,117272,23,312,981,0.9972,0.7587,0.9998,0.7587,0.0002,0.7587,0.9771,0.8542,0.9874,0.8988,0.8862
0.63,117272,23,312,981,0.9972,0.7587,0.9998,0.7587,0.0002,0.7587,0.9771,0.8542,0.9874,0.8988,0.8862
0.631,117272,23,312,981,0.9972,0.7587,0.9998,0.7587,0.0002,0.7587,0.9771,0.8542,0.9874,0.8988,0.8862
0.632,117272,23,313,980,0.9972,0.7579,0.9998,0.7579,0.0002,0.7579,0.9771,0.8537,0.9874,0.8988,0.8862
0.633,117272,23,313,980,0.9972,0.7579,0.9998,0.7579,0.0002,0.7579,0.9771,0.8537,0.9874,0.8988,0.8862
0.634,117272,23,314,979,0.9972,0.7572,0.9998,0.7572,0.0002,0.7572,0.977,0.8532,0.9874,0.8988,0.8862
0.635,117272,23,314,979,0.9972,0.7572,0.9998,0.7572,0.0002,0.7572,0.977,0.8532,0.9874,0.8988,0.8862
0.636,117272,23,314,979,0.9972,0.7572,0.9998,0.7572,0.0002,0.7572,0.977,0.8532,0.9874,0.8988,0.8862
0.637,117272,23,315,978,0.9971,0.7564,0.9998,0.7564,0.0002,0.7564,0.977,0.8527,0.9874,0.8988,0.8862
0.638,117272,23,315,978,0.9971,0.7564,0.9998,0.7564,0.0002,0.7564,0.977,0.8527,0.9874,0.8988,0.8862
0.639,117272,23,315,978,0.9971,0.7564,0.9998,0.7564,0.0002,0.7564,0.977,0.8527,0.9874,0.8988,0.8862
0.64,117272,23,315,978,0.9971,0.7564,0.9998,0.7564,0.0002,0.7564,0.977,0.8527,0.9874,0.8988,0.8862
0.641,117272,23,316,977,0.9971,0.7556,0.9998,0.7556,0.0002,0.7556,0.977,0.8522,0.9874,0.8988,0.8862
0.642,117272,23,317,976,0.9971,0.7548,0.9998,0.7548,0.0002,0.7548,0.977,0.8517,0.9874,0.8988,0.8862
0.643,117272,23,317,976,0.9971,0.7548,0.9998,0.7548,0.0002,0.7548,0.977,0.8517,0.9874,0.8988,0.8862
0.644,117272,23,317,976,0.9971,0.7548,0.9998,0.7548,0.0002,0.7548,0.977,0.8517,0.9874,0.8988,0.8862
0.645,117272,23,317,976,0.9971,0.7548,0.9998,0.7548,0.0002,0.7548,0.977,0.8517,0.9874,0.8988,0.8862
0.646,117272,23,320,973,0.9971,0.7525,0.9998,0.7525,0.0002,0.7525,0.9769,0.8502,0.9874,0.8988,0.8862
0.647,117272,23,320,973,0.9971,0.7525,0.9998,0.7525,0.0002,0.7525,0.9769,0.8502,0.9874,0.8988,0.8862
0.648,117272,23,321,972,0.9971,0.7517,0.9998,0.7517,0.0002,0.7517,0.9769,0.8497,0.9874,0.8988,0.8862
0.649,117272,23,323,970,0.9971,0.7502,0.9998,0.7502,0.0002,0.7502,0.9768,0.8486,0.9874,0.8988,0.8862
0.65,117272,23,326,967,0.9971,0.7479,0.9998,0.7479,0.0002,0.7479,0.9768,0.8471,0.9874,0.8988,0.8862
0.651,117272,23,329,964,0.997,0.7456,0.9998,0.7456,0.0002,0.7456,0.9767,0.8456,0.9874,0.8988,0.8862
0.652,117272,23,329,964,0.997,0.7456,0.9998,0.7456,0.0002,0.7456,0.9767,0.8456,0.9874,0.8988,0.8862
0.653,117272,23,329,964,0.997,0.7456,0.9998,0.7456,0.0002,0.7456,0.9767,0.8456,0.9874,0.8988,0.8862
0.654,117272,23,332,961,0.997,0.7432,0.9998,0.7432,0.0002,0.7432,0.9766,0.8441,0.9874,0.8988,0.8862
0.655,117272,23,332,961,0.997,0.7432,0.9998,0.7432,0.0002,0.7432,0.9766,0.8441,0.9874,0.8988,0.8862
0.656,117273,22,332,961,0.997,0.7432,0.9998,0.7432,0.0002,0.7432,0.9776,0.8445,0.9874,0.8988,0.8862
0.657,117273,22,332,961,0.997,0.7432,0.9998,0.7432,0.0002,0.7432,0.9776,0.8445,0.9874,0.8988,0.8862
0.658,117273,22,334,959,0.997,0.7417,0.9998,0.7417,0.0002,0.7417,0.9776,0.8434,0.9874,0.8988,0.8862
0.659,117273,22,337,956,0.997,0.7394,0.9998,0.7394,0.0002,0.7394,0.9775,0.8419,0.9874,0.8988,0.8862
0.66,117273,22,337,956,0.997,0.7394,0.9998,0.7394,0.0002,0.7394,0.9775,0.8419,0.9874,0.8988,0.8862
0.661,117273,22,338,955,0.997,0.7386,0.9998,0.7386,0.0002,0.7386,0.9775,0.8414,0.9874,0.8988,0.8862
0.662,117273,22,339,954,0.997,0.7378,0.9998,0.7378,0.0002,0.7378,0.9775,0.8409,0.9874,0.8988,0.8862
0.663,117273,22,339,954,0.997,0.7378,0.9998,0.7378,0.0002,0.7378,0.9775,0.8409,0.9874,0.8988,0.8862
0.664,117273,22,339,954,0.997,0.7378,0.9998,0.7378,0.0002,0.7378,0.9775,0.8409,0.9874,0.8988,0.8862
0.665,117273,22,339,954,0.997,0.7378,0.9998,0.7378,0.0002,0.7378,0.9775,0.8409,0.9874,0.8988,0.8862
0.666,117273,22,340,953,0.9969,0.737,0.9998,0.737,0.0002,0.737,0.9774,0.8404,0.9874,0.8988,0.8862
0.667,117273,22,341,952,0.9969,0.7363,0.9998,0.7363,0.0002,0.7363,0.9774,0.8399,0.9874,0.8988,0.8862
0.668,117273,22,341,952,0.9969,0.7363,0.9998,0.7363,0.0002,0.7363,0.9774,0.8399,0.9874,0.8988,0.8862
0.669,117274,21,342,951,0.9969,0.7355,0.9998,0.7355,0.0002,0.7355,0.9784,0.8397,0.9874,0.8988,0.8862
0.67,117274,21,349,944,0.9969,0.7301,0.9998,0.7301,0.0002,0.7301,0.9782,0.8361,0.9874,0.8988,0.8862
0.671,117274,21,350,943,0.9969,0.7293,0.9998,0.7293,0.0002,0.7293,0.9782,0.8356,0.9874,0.8988,0.8862
0.672,117274,21,350,943,0.9969,0.7293,0.9998,0.7293,0.0002,0.7293,0.9782,0.8356,0.9874,0.8988,0.8862
0.673,117274,21,351,942,0.9969,0.7285,0.9998,0.7285,0.0002,0.7285,0.9782,0.8351,0.9874,0.8988,0.8862
0.674,117274,21,352,941,0.9969,0.7278,0.9998,0.7278,0.0002,0.7278,0.9782,0.8346,0.9874,0.8988,0.8862
0.675,117274,21,354,939,0.9968,0.7262,0.9998,0.7262,0.0002,0.7262,0.9781,0.8336,0.9874,0.8988,0.8862
0.676,117274,21,354,939,0.9968,0.7262,0.9998,0.7262,0.0002,0.7262,0.9781,0.8336,0.9874,0.8988,0.8862
0.677,117274,21,355,938,0.9968,0.7254,0.9998,0.7254,0.0002,0.7254,0.9781,0.833,0.9874,0.8988,0.8862
0.678,117274,21,355,938,0.9968,0.7254,0.9998,0.7254,0.0002,0.7254,0.9781,0.833,0.9874,0.8988,0.8862
0.679,117275,20,355,938,0.9968,0.7254,0.9998,0.7254,0.0002,0.7254,0.9791,0.8334,0.9874,0.8988,0.8862
0.68,117275,20,357,936,0.9968,0.7239,0.9998,0.7239,0.0002,0.7239,0.9791,0.8324,0.9874,0.8988,0.8862
0.681,117275,20,360,933,0.9968,0.7216,0.9998,0.7216,0.0002,0.7216,0.979,0.8308,0.9874,0.8988,0.8862
0.682,117275,20,360,933,0.9968,0.7216,0.9998,0.7216,0.0002,0.7216,0.979,0.8308,0.9874,0.8988,0.8862
0.683,117275,20,361,932,0.9968,0.7208,0.9998,0.7208,0.0002,0.7208,0.979,0.8303,0.9874,0.8988,0.8862
0.684,117275,20,361,932,0.9968,0.7208,0.9998,0.7208,0.0002,0.7208,0.979,0.8303,0.9874,0.8988,0.8862
0.685,117275,20,364,929,0.9968,0.7185,0.9998,0.7185,0.0002,0.7185,0.9789,0.8287,0.9874,0.8988,0.8862
0.686,117275,20,365,928,0.9968,0.7177,0.9998,0.7177,0.0002,0.7177,0.9789,0.8282,0.9874,0.8988,0.8862
0.687,117275,20,366,927,0.9967,0.7169,0.9998,0.7169,0.0002,0.7169,0.9789,0.8277,0.9874,0.8988,0.8862
0.688,117276,19,366,927,0.9968,0.7169,0.9998,0.7169,0.0002,0.7169,0.9799,0.828,0.9874,0.8988,0.8862
0.689,117276,19,366,927,0.9968,0.7169,0.9998,0.7169,0.0002,0.7169,0.9799,0.828,0.9874,0.8988,0.8862
0.69,117276,19,369,924,0.9967,0.7146,0.9998,0.7146,0.0002,0.7146,0.9799,0.8265,0.9874,0.8988,0.8862
0.691,117276,19,371,922,0.9967,0.7131,0.9998,0.7131,0.0002,0.7131,0.9798,0.8254,0.9874,0.8988,0.8862
0.692,117276,19,372,921,0.9967,0.7123,0.9998,0.7123,0.0002,0.7123,0.9798,0.8249,0.9874,0.8988,0.8862
0.693,117276,19,372,921,0.9967,0.7123,0.9998,0.7123,0.0002,0.7123,0.9798,0.8249,0.9874,0.8988,0.8862
0.694,117276,19,373,920,0.9967,0.7115,0.9998,0.7115,0.0002,0.7115,0.9798,0.8244,0.9874,0.8988,0.8862
0.695,117276,19,376,917,0.9967,0.7092,0.9998,0.7092,0.0002,0.7092,0.9797,0.8228,0.9874,0.8988,0.8862
0.696,117277,18,376,917,0.9967,0.7092,0.9998,0.7092,0.0002,0.7092,0.9807,0.8232,0.9874,0.8988,0.8862
0.697,117278,17,376,917,0.9967,0.7092,0.9999,0.7092,0.0001,0.7092,0.9818,0.8235,0.9874,0.8988,0.8862
0.698,117278,17,377,916,0.9967,0.7084,0.9999,0.7084,0.0001,0.7084,0.9818,0.823,0.9874,0.8988,0.8862
0.699,117278,17,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9817,0.8219,0.9874,0.8988,0.8862
0.7,117278,17,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9817,0.8219,0.9874,0.8988,0.8862
0.701,117278,17,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9817,0.8219,0.9874,0.8988,0.8862
0.702,117279,16,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9828,0.8223,0.9874,0.8988,0.8862
0.703,117279,16,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9828,0.8223,0.9874,0.8988,0.8862
0.704,117279,16,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9828,0.8223,0.9874,0.8988,0.8862
0.705,117279,16,379,914,0.9967,0.7069,0.9999,0.7069,0.0001,0.7069,0.9828,0.8223,0.9874,0.8988,0.8862
0.706,117280,15,380,913,0.9967,0.7061,0.9999,0.7061,0.0001,0.7061,0.9838,0.8222,0.9874,0.8988,0.8862
0.707,117280,15,380,913,0.9967,0.7061,0.9999,0.7061,0.0001,0.7061,0.9838,0.8222,0.9874,0.8988,0.8862
0.708,117280,15,381,912,0.9967,0.7053,0.9999,0.7053,0.0001,0.7053,0.9838,0.8216,0.9874,0.8988,0.8862
0.709,117280,15,382,911,0.9967,0.7046,0.9999,0.7046,0.0001,0.7046,0.9838,0.8211,0.9874,0.8988,0.8862
0.71,117280,15,382,911,0.9967,0.7046,0.9999,0.7046,0.0001,0.7046,0.9838,0.8211,0.9874,0.8988,0.8862
0.711,117280,15,387,906,0.9966,0.7007,0.9999,0.7007,0.0001,0.7007,0.9837,0.8184,0.9874,0.8988,0.8862
0.712,117281,14,388,905,0.9966,0.6999,0.9999,0.6999,0.0001,0.6999,0.9848,0.8183,0.9874,0.8988,0.8862
0.713,117281,14,391,902,0.9966,0.6976,0.9999,0.6976,0.0001,0.6976,0.9847,0.8167,0.9874,0.8988,0.8862
0.714,117281,14,391,902,0.9966,0.6976,0.9999,0.6976,0.0001,0.6976,0.9847,0.8167,0.9874,0.8988,0.8862
0.715,117281,14,393,900,0.9966,0.6961,0.9999,0.6961,0.0001,0.6961,0.9847,0.8156,0.9874,0.8988,0.8862
0.716,117281,14,393,900,0.9966,0.6961,0.9999,0.6961,0.0001,0.6961,0.9847,0.8156,0.9874,0.8988,0.8862
0.717,117281,14,394,899,0.9966,0.6953,0.9999,0.6953,0.0001,0.6953,0.9847,0.815,0.9874,0.8988,0.8862
0.718,117281,14,395,898,0.9966,0.6945,0.9999,0.6945,0.0001,0.6945,0.9846,0.8145,0.9874,0.8988,0.8862
0.719,117281,14,395,898,0.9966,0.6945,0.9999,0.6945,0.0001,0.6945,0.9846,0.8145,0.9874,0.8988,0.8862
0.72,117281,14,398,895,0.9965,0.6922,0.9999,0.6922,0.0001,0.6922,0.9846,0.8129,0.9874,0.8988,0.8862
0.721,117281,14,400,893,0.9965,0.6906,0.9999,0.6906,0.0001,0.6906,0.9846,0.8118,0.9874,0.8988,0.8862
0.722,117281,14,403,890,0.9965,0.6883,0.9999,0.6883,0.0001,0.6883,0.9845,0.8102,0.9874,0.8988,0.8862
0.723,117281,14,404,889,0.9965,0.6875,0.9999,0.6875,0.0001,0.6875,0.9845,0.8097,0.9874,0.8988,0.8862
0.724,117282,13,407,886,0.9965,0.6852,0.9999,0.6852,0.0001,0.6852,0.9855,0.8084,0.9874,0.8988,0.8862
0.725,117282,13,410,883,0.9964,0.6829,0.9999,0.6829,0.0001,0.6829,0.9855,0.8068,0.9874,0.8988,0.8862
0.726,117282,13,411,882,0.9964,0.6821,0.9999,0.6821,0.0001,0.6821,0.9855,0.8062,0.9874,0.8988,0.8862
0.727,117282,13,411,882,0.9964,0.6821,0.9999,0.6821,0.0001,0.6821,0.9855,0.8062,0.9874,0.8988,0.8862
0.728,117282,13,411,882,0.9964,0.6821,0.9999,0.6821,0.0001,0.6821,0.9855,0.8062,0.9874,0.8988,0.8862
0.729,117282,13,412,881,0.9964,0.6814,0.9999,0.6814,0.0001,0.6814,0.9855,0.8057,0.9874,0.8988,0.8862
0.73,117282,13,415,878,0.9964,0.679,0.9999,0.679,0.0001,0.679,0.9854,0.804,0.9874,0.8988,0.8862
0.731,117282,13,418,875,0.9964,0.6767,0.9999,0.6767,0.0001,0.6767,0.9854,0.8024,0.9874,0.8988,0.8862
0.732,117282,13,420,873,0.9963,0.6752,0.9999,0.6752,0.0001,0.6752,0.9853,0.8013,0.9874,0.8988,0.8862
0.733,117282,13,420,873,0.9963,0.6752,0.9999,0.6752,0.0001,0.6752,0.9853,0.8013,0.9874,0.8988,0.8862
0.734,117282,13,421,872,0.9963,0.6744,0.9999,0.6744,0.0001,0.6744,0.9853,0.8007,0.9874,0.8988,0.8862
0.735,117282,13,423,870,0.9963,0.6729,0.9999,0.6729,0.0001,0.6729,0.9853,0.7996,0.9874,0.8988,0.8862
0.736,117282,13,425,868,0.9963,0.6713,0.9999,0.6713,0.0001,0.6713,0.9852,0.7985,0.9874,0.8988,0.8862
0.737,117282,13,428,865,0.9963,0.669,0.9999,0.669,0.0001,0.669,0.9852,0.7969,0.9874,0.8988,0.8862
0.738,117282,13,429,864,0.9963,0.6682,0.9999,0.6682,0.0001,0.6682,0.9852,0.7963,0.9874,0.8988,0.8862
0.739,117282,13,430,863,0.9963,0.6674,0.9999,0.6674,0.0001,0.6674,0.9852,0.7958,0.9874,0.8988,0.8862
0.74,117282,13,433,860,0.9962,0.6651,0.9999,0.6651,0.0001,0.6651,0.9851,0.7941,0.9874,0.8988,0.8862
0.741,117282,13,433,860,0.9962,0.6651,0.9999,0.6651,0.0001,0.6651,0.9851,0.7941,0.9874,0.8988,0.8862
0.742,117282,13,437,856,0.9962,0.662,0.9999,0.662,0.0001,0.662,0.985,0.7919,0.9874,0.8988,0.8862
0.743,117282,13,438,855,0.9962,0.6613,0.9999,0.6613,0.0001,0.6613,0.985,0.7913,0.9874,0.8988,0.8862
0.744,117282,13,439,854,0.9962,0.6605,0.9999,0.6605,0.0001,0.6605,0.985,0.7907,0.9874,0.8988,0.8862
0.745,117282,13,440,853,0.9962,0.6597,0.9999,0.6597,0.0001,0.6597,0.985,0.7902,0.9874,0.8988,0.8862
0.746,117282,13,445,848,0.9961,0.6558,0.9999,0.6558,0.0001,0.6558,0.9849,0.7874,0.9874,0.8988,0.8862
0.747,117282,13,448,845,0.9961,0.6535,0.9999,0.6535,0.0001,0.6535,0.9848,0.7857,0.9874,0.8988,0.8862
0.748,117283,12,451,842,0.9961,0.6512,0.9999,0.6512,0.0001,0.6512,0.9859,0.7844,0.9874,0.8988,0.8862
0.749,117283,12,453,840,0.9961,0.6497,0.9999,0.6497,0.0001,0.6497,0.9859,0.7832,0.9874,0.8988,0.8862
0.75,117283,12,455,838,0.9961,0.6481,0.9999,0.6481,0.0001,0.6481,0.9859,0.7821,0.9874,0.8988,0.8862
0.751,117283,12,457,836,0.996,0.6466,0.9999,0.6466,0.0001,0.6466,0.9858,0.7809,0.9874,0.8988,0.8862
0.752,117283,12,458,835,0.996,0.6458,0.9999,0.6458,0.0001,0.6458,0.9858,0.7804,0.9874,0.8988,0.8862
0.753,117283,12,462,831,0.996,0.6427,0.9999,0.6427,0.0001,0.6427,0.9858,0.7781,0.9874,0.8988,0.8862
0.754,117283,12,465,828,0.996,0.6404,0.9999,0.6404,0.0001,0.6404,0.9857,0.7764,0.9874,0.8988,0.8862
0.755,117283,12,468,825,0.996,0.6381,0.9999,0.6381,0.0001,0.6381,0.9857,0.7746,0.9874,0.8988,0.8862
0.756,117283,12,468,825,0.996,0.6381,0.9999,0.6381,0.0001,0.6381,0.9857,0.7746,0.9874,0.8988,0.8862
0.757,117283,12,473,820,0.9959,0.6342,0.9999,0.6342,0.0001,0.6342,0.9856,0.7718,0.9874,0.8988,0.8862
0.758,117283,12,474,819,0.9959,0.6334,0.9999,0.6334,0.0001,0.6334,0.9856,0.7712,0.9874,0.8988,0.8862
0.759,117283,12,475,818,0.9959,0.6326,0.9999,0.6326,0.0001,0.6326,0.9855,0.7706,0.9874,0.8988,0.8862
0.76,117284,11,479,814,0.9959,0.6295,0.9999,0.6295,0.0001,0.6295,0.9867,0.7686,0.9874,0.8988,0.8862
0.761,117284,11,480,813,0.9959,0.6288,0.9999,0.6288,0.0001,0.6288,0.9867,0.7681,0.9874,0.8988,0.8862
0.762,117284,11,482,811,0.9958,0.6272,0.9999,0.6272,0.0001,0.6272,0.9866,0.7669,0.9874,0.8988,0.8862
0.763,117284,11,486,807,0.9958,0.6241,0.9999,0.6241,0.0001,0.6241,0.9866,0.7646,0.9874,0.8988,0.8862
0.764,117284,11,493,800,0.9957,0.6187,0.9999,0.6187,0.0001,0.6187,0.9864,0.7605,0.9874,0.8988,0.8862
0.765,117284,11,496,797,0.9957,0.6164,0.9999,0.6164,0.0001,0.6164,0.9864,0.7587,0.9874,0.8988,0.8862
0.766,117284,11,498,795,0.9957,0.6148,0.9999,0.6148,0.0001,0.6148,0.9864,0.7575,0.9874,0.8988,0.8862
0.767,117284,11,502,791,0.9957,0.6118,0.9999,0.6118,0.0001,0.6118,0.9863,0.7551,0.9874,0.8988,0.8862
0.768,117285,10,509,784,0.9956,0.6063,0.9999,0.6063,0.0001,0.6063,0.9874,0.7513,0.9874,0.8988,0.8862
0.769,117285,10,513,780,0.9956,0.6032,0.9999,0.6032,0.0001,0.6032,0.9873,0.7489,0.9874,0.8988,0.8862
0.77,117285,10,514,779,0.9956,0.6025,0.9999,0.6025,0.0001,0.6025,0.9873,0.7483,0.9874,0.8988,0.8862
0.771,117285,10,515,778,0.9956,0.6017,0.9999,0.6017,0.0001,0.6017,0.9873,0.7477,0.9874,0.8988,0.8862
0.772,117286,9,518,775,0.9956,0.5994,0.9999,0.5994,0.0001,0.5994,0.9885,0.7463,0.9874,0.8988,0.8862
0.773,117286,9,525,768,0.9955,0.594,0.9999,0.594,0.0001,0.594,0.9884,0.742,0.9874,0.8988,0.8862
0.774,117286,9,527,766,0.9955,0.5924,0.9999,0.5924,0.0001,0.5924,0.9884,0.7408,0.9874,0.8988,0.8862
0.775,117286,9,532,761,0.9954,0.5886,0.9999,0.5886,0.0001,0.5886,0.9883,0.7378,0.9874,0.8988,0.8862
0.776,117286,9,534,759,0.9954,0.587,0.9999,0.587,0.0001,0.587,0.9883,0.7365,0.9874,0.8988,0.8862
0.777,117286,9,538,755,0.9954,0.5839,0.9999,0.5839,0.0001,0.5839,0.9882,0.7341,0.9874,0.8988,0.8862
0.778,117286,9,543,750,0.9953,0.58,0.9999,0.58,0.0001,0.58,0.9881,0.731,0.9874,0.8988,0.8862
0.779,117286,9,547,746,0.9953,0.577,0.9999,0.577,0.0001,0.577,0.9881,0.7285,0.9874,0.8988,0.8862
0.78,117286,9,552,741,0.9953,0.5731,0.9999,0.5731,0.0001,0.5731,0.988,0.7254,0.9874,0.8988,0.8862
0.781,117286,9,555,738,0.9952,0.5708,0.9999,0.5708,0.0001,0.5708,0.988,0.7235,0.9874,0.8988,0.8862
0.782,117286,9,561,732,0.9952,0.5661,0.9999,0.5661,0.0001,0.5661,0.9879,0.7198,0.9874,0.8988,0.8862
0.783,117286,9,566,727,0.9952,0.5623,0.9999,0.5623,0.0001,0.5623,0.9878,0.7166,0.9874,0.8988,0.8862
0.784,117286,9,569,724,0.9951,0.5599,0.9999,0.5599,0.0001,0.5599,0.9877,0.7147,0.9874,0.8988,0.8862
0.785,117287,8,578,715,0.9951,0.553,0.9999,0.553,0.0001,0.553,0.9889,0.7093,0.9874,0.8988,0.8862
0.786,117287,8,584,709,0.995,0.5483,0.9999,0.5483,0.0001,0.5483,0.9888,0.7055,0.9874,0.8988,0.8862
0.787,117287,8,590,703,0.995,0.5437,0.9999,0.5437,0.0001,0.5437,0.9887,0.7016,0.9874,0.8988,0.8862
0.788,117287,8,598,695,0.9949,0.5375,0.9999,0.5375,0.0001,0.5375,0.9886,0.6964,0.9874,0.8988,0.8862
0.789,117287,8,602,691,0.9949,0.5344,0.9999,0.5344,0.0001,0.5344,0.9886,0.6938,0.9874,0.8988,0.8862
0.79,117287,8,610,683,0.9948,0.5282,0.9999,0.5282,0.0001,0.5282,0.9884,0.6885,0.9874,0.8988,0.8862
0.791,117287,8,619,674,0.9947,0.5213,0.9999,0.5213,0.0001,0.5213,0.9883,0.6825,0.9874,0.8988,0.8862
0.792,117287,8,628,665,0.9946,0.5143,0.9999,0.5143,0.0001,0.5143,0.9881,0.6765,0.9874,0.8988,0.8862
0.793,117287,8,640,653,0.9945,0.505,0.9999,0.505,0.0001,0.505,0.9879,0.6684,0.9874,0.8988,0.8862
0.794,117287,8,644,649,0.9945,0.5019,0.9999,0.5019,0.0001,0.5019,0.9878,0.6656,0.9874,0.8988,0.8862
0.795,117287,8,651,642,0.9944,0.4965,0.9999,0.4965,0.0001,0.4965,0.9877,0.6608,0.9874,0.8988,0.8862
0.796,117287,8,659,634,0.9944,0.4903,0.9999,0.4903,0.0001,0.4903,0.9875,0.6553,0.9874,0.8988,0.8862
0.797,117287,8,662,631,0.9944,0.488,0.9999,0.488,0.0001,0.488,0.9875,0.6532,0.9874,0.8988,0.8862
0.798,117287,8,670,623,0.9943,0.4818,0.9999,0.4818,0.0001,0.4818,0.9873,0.6476,0.9874,0.8988,0.8862
0.799,117287,8,677,616,0.9942,0.4764,0.9999,0.4764,0.0001,0.4764,0.9872,0.6427,0.9874,0.8988,0.8862
0.8,117287,8,684,609,0.9942,0.471,0.9999,0.471,0.0001,0.471,0.987,0.6377,0.9874,0.8988,0.8862
0.801,117287,8,692,601,0.9941,0.4648,0.9999,0.4648,0.0001,0.4648,0.9869,0.632,0.9874,0.8988,0.8862
0.802,117287,8,701,592,0.994,0.4578,0.9999,0.4578,0.0001,0.4578,0.9867,0.6255,0.9874,0.8988,0.8862
0.803,117287,8,714,579,0.9939,0.4478,0.9999,0.4478,0.0001,0.4478,0.9864,0.616,0.9874,0.8988,0.8862
0.804,117287,8,721,572,0.9939,0.4424,0.9999,0.4424,0.0001,0.4424,0.9862,0.6108,0.9874,0.8988,0.8862
0.805,117287,8,739,554,0.9937,0.4285,0.9999,0.4285,0.0001,0.4285,0.9858,0.5973,0.9874,0.8988,0.8862
0.806,117287,8,749,544,0.9936,0.4207,0.9999,0.4207,0.0001,0.4207,0.9855,0.5897,0.9874,0.8988,0.8862
