t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.897,35810,339,5462,76977,0.9511,0.9337,0.9906,0.9337,0.0094,0.9337,0.9956,0.9637,0.9948,0.9975,0.9805
0.898,35811,338,5485,76954,0.9509,0.9335,0.9906,0.9335,0.0094,0.9335,0.9956,0.9635,0.9948,0.9975,0.9805
0.899,35812,337,5507,76932,0.9507,0.9332,0.9907,0.9332,0.0093,0.9332,0.9956,0.9634,0.9948,0.9975,0.9805
0.9,35815,334,5525,76914,0.9506,0.933,0.9908,0.933,0.0092,0.933,0.9957,0.9633,0.9948,0.9975,0.9805
0.901,35818,331,5544,76895,0.9505,0.9328,0.9908,0.9328,0.0092,0.9328,0.9957,0.9632,0.9948,0.9975,0.9805
0.902,35820,329,5570,76869,0.9503,0.9324,0.9909,0.9324,0.0091,0.9324,0.9957,0.963,0.9948,0.9975,0.9805
0.903,35823,326,5590,76849,0.9501,0.9322,0.991,0.9322,0.009,0.9322,0.9958,0.9629,0.9948,0.9975,0.9805
0.904,35824,325,5608,76831,0.95,0.932,0.991,0.932,0.009,0.932,0.9958,0.9628,0.9948,0.9975,0.9805
0.905,35826,323,5635,76804,0.9498,0.9316,0.9911,0.9316,0.0089,0.9316,0.9958,0.9627,0.9948,0.9975,0.9805
0.906,35827,322,5659,76780,0.9496,0.9314,0.9911,0.9314,0.0089,0.9314,0.9958,0.9625,0.9948,0.9975,0.9805
0.907,35827,322,5684,76755,0.9494,0.9311,0.9911,0.9311,0.0089,0.9311,0.9958,0.9623,0.9948,0.9975,0.9805
0.908,35827,322,5705,76734,0.9492,0.9308,0.9911,0.9308,0.0089,0.9308,0.9958,0.9622,0.9948,0.9975,0.9805
0.909,35831,318,5730,76709,0.949,0.9305,0.9912,0.9305,0.0088,0.9305,0.9959,0.9621,0.9948,0.9975,0.9805
0.91,35832,317,5753,76686,0.9488,0.9302,0.9912,0.9302,0.0088,0.9302,0.9959,0.9619,0.9948,0.9975,0.9805
0.911,35837,312,5771,76668,0.9487,0.93,0.9914,0.93,0.0086,0.93,0.9959,0.9618,0.9948,0.9975,0.9805
0.912,35839,310,5801,76638,0.9485,0.9296,0.9914,0.9296,0.0086,0.9296,0.996,0.9617,0.9948,0.9975,0.9805
0.913,35841,308,5834,76605,0.9482,0.9292,0.9915,0.9292,0.0085,0.9292,0.996,0.9615,0.9948,0.9975,0.9805
0.914,35842,307,5877,76562,0.9479,0.9287,0.9915,0.9287,0.0085,0.9287,0.996,0.9612,0.9948,0.9975,0.9805
0.915,35843,306,5900,76539,0.9477,0.9284,0.9915,0.9284,0.0085,0.9284,0.996,0.961,0.9948,0.9975,0.9805
0.916,35847,302,5934,76505,0.9474,0.928,0.9916,0.928,0.0084,0.928,0.9961,0.9608,0.9948,0.9975,0.9805
0.917,35849,300,5960,76479,0.9472,0.9277,0.9917,0.9277,0.0083,0.9277,0.9961,0.9607,0.9948,0.9975,0.9805
0.918,35850,299,5983,76456,0.947,0.9274,0.9917,0.9274,0.0083,0.9274,0.9961,0.9605,0.9948,0.9975,0.9805
0.919,35854,295,6008,76431,0.9468,0.9271,0.9918,0.9271,0.0082,0.9271,0.9962,0.9604,0.9948,0.9975,0.9805
0.92,35857,292,6043,76396,0.9466,0.9267,0.9919,0.9267,0.0081,0.9267,0.9962,0.9602,0.9948,0.9975,0.9805
0.921,35857,292,6075,76364,0.9463,0.9263,0.9919,0.9263,0.0081,0.9263,0.9962,0.96,0.9948,0.9975,0.9805
0.922,35858,291,6105,76334,0.9461,0.9259,0.9919,0.9259,0.0081,0.9259,0.9962,0.9598,0.9948,0.9975,0.9805
0.923,35858,291,6129,76310,0.9459,0.9257,0.9919,0.9257,0.0081,0.9257,0.9962,0.9596,0.9948,0.9975,0.9805
0.924,35858,291,6156,76283,0.9456,0.9253,0.9919,0.9253,0.0081,0.9253,0.9962,0.9595,0.9948,0.9975,0.9805
0.925,35860,289,6189,76250,0.9454,0.9249,0.992,0.9249,0.008,0.9249,0.9962,0.9593,0.9948,0.9975,0.9805
0.926,35861,288,6219,76220,0.9451,0.9246,0.992,0.9246,0.008,0.9246,0.9962,0.9591,0.9948,0.9975,0.9805
0.927,35863,286,6247,76192,0.9449,0.9242,0.9921,0.9242,0.0079,0.9242,0.9963,0.9589,0.9948,0.9975,0.9805
0.928,35865,284,6283,76156,0.9446,0.9238,0.9921,0.9238,0.0079,0.9238,0.9963,0.9587,0.9948,0.9975,0.9805
0.929,35867,282,6318,76121,0.9443,0.9234,0.9922,0.9234,0.0078,0.9234,0.9963,0.9584,0.9948,0.9975,0.9805
0.93,35870,279,6351,76088,0.9441,0.923,0.9923,0.923,0.0077,0.923,0.9963,0.9583,0.9948,0.9975,0.9805
0.931,35876,273,6380,76059,0.9439,0.9226,0.9924,0.9226,0.0076,0.9226,0.9964,0.9581,0.9948,0.9975,0.9805
0.932,35877,272,6416,76023,0.9436,0.9222,0.9925,0.9222,0.0075,0.9222,0.9964,0.9579,0.9948,0.9975,0.9805
0.933,35878,271,6461,75978,0.9432,0.9216,0.9925,0.9216,0.0075,0.9216,0.9964,0.9576,0.9948,0.9975,0.9805
0.934,35881,268,6496,75943,0.943,0.9212,0.9926,0.9212,0.0074,0.9212,0.9965,0.9574,0.9948,0.9975,0.9805
0.935,35883,266,6538,75901,0.9426,0.9207,0.9926,0.9207,0.0074,0.9207,0.9965,0.9571,0.9948,0.9975,0.9805
0.936,35887,262,6582,75857,0.9423,0.9202,0.9928,0.9202,0.0072,0.9202,0.9966,0.9568,0.9948,0.9975,0.9805
0.937,35889,260,6613,75826,0.942,0.9198,0.9928,0.9198,0.0072,0.9198,0.9966,0.9566,0.9948,0.9975,0.9805
0.938,35891,258,6656,75783,0.9417,0.9193,0.9929,0.9193,0.0071,0.9193,0.9966,0.9564,0.9948,0.9975,0.9805
0.939,35893,256,6687,75752,0.9415,0.9189,0.9929,0.9189,0.0071,0.9189,0.9966,0.9562,0.9948,0.9975,0.9805
0.94,35894,255,6725,75714,0.9411,0.9184,0.9929,0.9184,0.0071,0.9184,0.9966,0.9559,0.9948,0.9975,0.9805
0.941,35894,255,6781,75658,0.9407,0.9177,0.9929,0.9177,0.0071,0.9177,0.9966,0.9556,0.9948,0.9975,0.9805
0.942,35896,253,6831,75608,0.9403,0.9171,0.993,0.9171,0.007,0.9171,0.9967,0.9552,0.9948,0.9975,0.9805
0.943,35900,249,6883,75556,0.9399,0.9165,0.9931,0.9165,0.0069,0.9165,0.9967,0.9549,0.9948,0.9975,0.9805
0.944,35901,248,6925,75514,0.9395,0.916,0.9931,0.916,0.0069,0.916,0.9967,0.9547,0.9948,0.9975,0.9805
0.945,35903,246,6981,75458,0.9391,0.9153,0.9932,0.9153,0.0068,0.9153,0.9968,0.9543,0.9948,0.9975,0.9805
0.946,35905,244,7027,75412,0.9387,0.9148,0.9933,0.9148,0.0067,0.9148,0.9968,0.954,0.9948,0.9975,0.9805
0.947,35908,241,7064,75375,0.9384,0.9143,0.9933,0.9143,0.0067,0.9143,0.9968,0.9538,0.9948,0.9975,0.9805
0.948,35911,238,7111,75328,0.938,0.9137,0.9934,0.9137,0.0066,0.9137,0.9969,0.9535,0.9948,0.9975,0.9805
0.949,35911,238,7160,75279,0.9376,0.9131,0.9934,0.9131,0.0066,0.9131,0.9968,0.9532,0.9948,0.9975,0.9805
0.95,35913,236,7218,75221,0.9371,0.9124,0.9935,0.9124,0.0065,0.9124,0.9969,0.9528,0.9948,0.9975,0.9805
0.951,35913,236,7269,75170,0.9367,0.9118,0.9935,0.9118,0.0065,0.9118,0.9969,0.9525,0.9948,0.9975,0.9805
0.952,35917,232,7312,75127,0.9364,0.9113,0.9936,0.9113,0.0064,0.9113,0.9969,0.9522,0.9948,0.9975,0.9805
0.953,35920,229,7363,75076,0.936,0.9107,0.9937,0.9107,0.0063,0.9107,0.997,0.9519,0.9948,0.9975,0.9805
0.954,35923,226,7424,75015,0.9355,0.9099,0.9937,0.9099,0.0063,0.9099,0.997,0.9515,0.9948,0.9975,0.9805
0.955,35925,224,7493,74946,0.9349,0.9091,0.9938,0.9091,0.0062,0.9091,0.997,0.951,0.9948,0.9975,0.9805
0.956,35929,220,7568,74871,0.9343,0.9082,0.9939,0.9082,0.0061,0.9082,0.9971,0.9506,0.9948,0.9975,0.9805
0.957,35932,217,7632,74807,0.9338,0.9074,0.994,0.9074,0.006,0.9074,0.9971,0.9502,0.9948,0.9975,0.9805
0.958,35936,213,7695,74744,0.9333,0.9067,0.9941,0.9067,0.0059,0.9067,0.9972,0.9498,0.9948,0.9975,0.9805
0.959,35938,211,7752,74687,0.9329,0.906,0.9942,0.906,0.0058,0.906,0.9972,0.9494,0.9948,0.9975,0.9805
0.96,35940,209,7823,74616,0.9323,0.9051,0.9942,0.9051,0.0058,0.9051,0.9972,0.9489,0.9948,0.9975,0.9805
0.961,35945,204,7890,74549,0.9317,0.9043,0.9944,0.9043,0.0056,0.9043,0.9973,0.9485,0.9948,0.9975,0.9805
0.962,35948,201,7962,74477,0.9312,0.9034,0.9944,0.9034,0.0056,0.9034,0.9973,0.948,0.9948,0.9975,0.9805
0.963,35950,199,8024,74415,0.9307,0.9027,0.9945,0.9027,0.0055,0.9027,0.9973,0.9476,0.9948,0.9975,0.9805
0.964,35950,199,8124,74315,0.9298,0.9015,0.9945,0.9015,0.0055,0.9015,0.9973,0.947,0.9948,0.9975,0.9805
0.965,35954,195,8208,74231,0.9291,0.9004,0.9946,0.9004,0.0054,0.9004,0.9974,0.9464,0.9948,0.9975,0.9805
0.966,35959,190,8288,74151,0.9285,0.8995,0.9947,0.8995,0.0053,0.8995,0.9974,0.9459,0.9948,0.9975,0.9805
0.967,35961,188,8374,74065,0.9278,0.8984,0.9948,0.8984,0.0052,0.8984,0.9975,0.9454,0.9948,0.9975,0.9805
0.968,35963,186,8474,73965,0.927,0.8972,0.9949,0.8972,0.0051,0.8972,0.9975,0.9447,0.9948,0.9975,0.9805
0.969,35967,182,8575,73864,0.9262,0.896,0.995,0.896,0.005,0.896,0.9975,0.944,0.9948,0.9975,0.9805
0.97,35971,178,8679,73760,0.9253,0.8947,0.9951,0.8947,0.0049,0.8947,0.9976,0.9434,0.9948,0.9975,0.9805
0.971,35973,176,8780,73659,0.9245,0.8935,0.9951,0.8935,0.0049,0.8935,0.9976,0.9427,0.9948,0.9975,0.9805
0.972,35978,171,8901,73538,0.9235,0.892,0.9953,0.892,0.0047,0.892,0.9977,0.9419,0.9948,0.9975,0.9805
0.973,35984,165,9046,73393,0.9223,0.8903,0.9954,0.8903,0.0046,0.8903,0.9978,0.941,0.9948,0.9975,0.9805
0.974,35985,164,9187,73252,0.9211,0.8886,0.9955,0.8886,0.0045,0.8886,0.9978,0.94,0.9948,0.9975,0.9805
0.975,35987,162,9343,73096,0.9198,0.8867,0.9955,0.8867,0.0045,0.8867,0.9978,0.939,0.9948,0.9975,0.9805
0.976,35991,158,9490,72949,0.9186,0.8849,0.9956,0.8849,0.0044,0.8849,0.9978,0.938,0.9948,0.9975,0.9805
0.977,35996,153,9661,72778,0.9172,0.8828,0.9958,0.8828,0.0042,0.8828,0.9979,0.9368,0.9948,0.9975,0.9805
0.978,36000,149,9821,72618,0.9159,0.8809,0.9959,0.8809,0.0041,0.8809,0.998,0.9358,0.9948,0.9975,0.9805
0.979,36005,144,10008,72431,0.9144,0.8786,0.996,0.8786,0.004,0.8786,0.998,0.9345,0.9948,0.9975,0.9805
0.98,36009,140,10193,72246,0.9129,0.8764,0.9961,0.8764,0.0039,0.8764,0.9981,0.9333,0.9948,0.9975,0.9805
0.981,36010,139,10437,72002,0.9108,0.8734,0.9962,0.8734,0.0038,0.8734,0.9981,0.9316,0.9948,0.9975,0.9805
0.982,36017,132,10705,71734,0.9086,0.8701,0.9963,0.8701,0.0037,0.8701,0.9982,0.9298,0.9948,0.9975,0.9805
0.983,36019,130,11008,71431,0.9061,0.8665,0.9964,0.8665,0.0036,0.8665,0.9982,0.9277,0.9948,0.9975,0.9805
0.984,36024,125,11387,71052,0.9029,0.8619,0.9965,0.8619,0.0035,0.8619,0.9982,0.9251,0.9948,0.9975,0.9805
0.985,36027,122,11828,70611,0.8992,0.8565,0.9966,0.8565,0.0034,0.8565,0.9983,0.922,0.9948,0.9975,0.9805
0.986,36030,119,12321,70118,0.8951,0.8505,0.9967,0.8505,0.0033,0.8505,0.9983,0.9185,0.9948,0.9975,0.9805
0.987,36032,117,12871,69568,0.8905,0.8439,0.9968,0.8439,0.0032,0.8439,0.9983,0.9146,0.9948,0.9975,0.9805
0.988,36036,113,13407,69032,0.886,0.8374,0.9969,0.8374,0.0031,0.8374,0.9984,0.9108,0.9948,0.9975,0.9805
0.989,36038,111,13897,68542,0.8819,0.8314,0.9969,0.8314,0.0031,0.8314,0.9984,0.9073,0.9948,0.9975,0.9805
0.99,36041,108,14483,67956,0.877,0.8243,0.997,0.8243,0.003,0.8243,0.9984,0.9031,0.9948,0.9975,0.9805
0.991,36041,108,14999,67440,0.8726,0.8181,0.997,0.8181,0.003,0.8181,0.9984,0.8993,0.9948,0.9975,0.9805
0.992,36042,107,15647,66792,0.8672,0.8102,0.997,0.8102,0.003,0.8102,0.9984,0.8945,0.9948,0.9975,0.9805
0.993,36046,103,16467,65972,0.8603,0.8003,0.9972,0.8003,0.0028,0.8003,0.9984,0.8884,0.9948,0.9975,0.9805
0.994,36053,96,17685,64754,0.8501,0.7855,0.9973,0.7855,0.0027,0.7855,0.9985,0.8793,0.9948,0.9975,0.9805
0.995,36059,90,19777,62662,0.8325,0.7601,0.9975,0.7601,0.0025,0.7601,0.9986,0.8632,0.9948,0.9975,0.9805
0.996,36065,84,23381,59058,0.8021,0.7164,0.9977,0.7164,0.0023,0.7164,0.9986,0.8343,0.9948,0.9975,0.9805
0.997,36079,70,39113,43326,0.6696,0.5256,0.9981,0.5256,0.0019,0.5256,0.9984,0.6886,0.9948,0.9975,0.9805
0.998,36150,0,82440,0,0.3048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9948,0.9975,0.9805
0.999,36150,0,82440,0,0.3048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9948,0.9975,0.9805
1.0,36150,0,82440,0,0.3048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9948,0.9975,0.9805
