t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.406,81997,1737,1463,33391,0.973,0.958,0.9793,0.958,0.0207,0.958,0.9506,0.9543,0.9947,0.989,0.9547
0.407,82000,1734,1480,33374,0.9729,0.9575,0.9793,0.9575,0.0207,0.9575,0.9506,0.9541,0.9947,0.989,0.9547
0.408,82006,1728,1487,33367,0.9729,0.9573,0.9794,0.9573,0.0206,0.9573,0.9508,0.954,0.9947,0.989,0.9547
0.409,82014,1720,1498,33356,0.9729,0.957,0.9795,0.957,0.0205,0.957,0.951,0.954,0.9947,0.989,0.9547
0.41,82020,1714,1505,33349,0.9729,0.9568,0.9795,0.9568,0.0205,0.9568,0.9511,0.954,0.9947,0.989,0.9547
0.411,82025,1709,1515,33339,0.9728,0.9565,0.9796,0.9565,0.0204,0.9565,0.9512,0.9539,0.9947,0.989,0.9547
0.412,82035,1699,1526,33328,0.9728,0.9562,0.9797,0.9562,0.0203,0.9562,0.9515,0.9539,0.9947,0.989,0.9547
0.413,82044,1690,1536,33318,0.9728,0.9559,0.9798,0.9559,0.0202,0.9559,0.9517,0.9538,0.9947,0.989,0.9547
0.414,82051,1683,1543,33311,0.9728,0.9557,0.9799,0.9557,0.0201,0.9557,0.9519,0.9538,0.9947,0.989,0.9547
0.415,82061,1673,1552,33302,0.9728,0.9555,0.98,0.9555,0.02,0.9555,0.9522,0.9538,0.9947,0.989,0.9547
0.416,82068,1666,1562,33292,0.9728,0.9552,0.9801,0.9552,0.0199,0.9552,0.9523,0.9538,0.9947,0.989,0.9547
0.417,82075,1659,1569,33285,0.9728,0.955,0.9802,0.955,0.0198,0.955,0.9525,0.9538,0.9947,0.989,0.9547
0.418,82081,1653,1578,33276,0.9728,0.9547,0.9803,0.9547,0.0197,0.9547,0.9527,0.9537,0.9947,0.989,0.9547
0.419,82090,1644,1585,33269,0.9728,0.9545,0.9804,0.9545,0.0196,0.9545,0.9529,0.9537,0.9947,0.989,0.9547
0.42,82099,1635,1590,33264,0.9728,0.9544,0.9805,0.9544,0.0195,0.9544,0.9532,0.9538,0.9947,0.989,0.9547
0.421,82106,1628,1596,33258,0.9728,0.9542,0.9806,0.9542,0.0194,0.9542,0.9533,0.9538,0.9947,0.989,0.9547
0.422,82112,1622,1597,33257,0.9729,0.9542,0.9806,0.9542,0.0194,0.9542,0.9535,0.9538,0.9947,0.989,0.9547
0.423,82122,1612,1600,33254,0.9729,0.9541,0.9807,0.9541,0.0193,0.9541,0.9538,0.9539,0.9947,0.989,0.9547
0.424,82137,1597,1611,33243,0.9729,0.9538,0.9809,0.9538,0.0191,0.9538,0.9542,0.954,0.9947,0.989,0.9547
0.425,82145,1589,1614,33240,0.973,0.9537,0.981,0.9537,0.019,0.9537,0.9544,0.954,0.9947,0.989,0.9547
0.426,82153,1581,1621,33233,0.973,0.9535,0.9811,0.9535,0.0189,0.9535,0.9546,0.954,0.9947,0.989,0.9547
0.427,82166,1568,1625,33229,0.9731,0.9534,0.9813,0.9534,0.0187,0.9534,0.9549,0.9542,0.9947,0.989,0.9547
0.428,82177,1557,1635,33219,0.9731,0.9531,0.9814,0.9531,0.0186,0.9531,0.9552,0.9542,0.9947,0.989,0.9547
0.429,82184,1550,1658,33196,0.9729,0.9524,0.9815,0.9524,0.0185,0.9524,0.9554,0.9539,0.9947,0.989,0.9547
0.43,82192,1542,1666,33188,0.9729,0.9522,0.9816,0.9522,0.0184,0.9522,0.9556,0.9539,0.9947,0.989,0.9547
0.431,82198,1536,1673,33181,0.9729,0.952,0.9817,0.952,0.0183,0.952,0.9558,0.9539,0.9947,0.989,0.9547
0.432,82203,1531,1684,33170,0.9729,0.9517,0.9817,0.9517,0.0183,0.9517,0.9559,0.9538,0.9947,0.989,0.9547
0.433,82209,1525,1693,33161,0.9729,0.9514,0.9818,0.9514,0.0182,0.9514,0.956,0.9537,0.9947,0.989,0.9547
0.434,82215,1519,1697,33157,0.9729,0.9513,0.9819,0.9513,0.0181,0.9513,0.9562,0.9537,0.9947,0.989,0.9547
0.435,82223,1511,1712,33142,0.9728,0.9509,0.982,0.9509,0.018,0.9509,0.9564,0.9536,0.9947,0.989,0.9547
0.436,82225,1509,1719,33135,0.9728,0.9507,0.982,0.9507,0.018,0.9507,0.9564,0.9536,0.9947,0.989,0.9547
0.437,82229,1505,1720,33134,0.9728,0.9507,0.982,0.9507,0.018,0.9507,0.9566,0.9536,0.9947,0.989,0.9547
0.438,82233,1501,1723,33131,0.9728,0.9506,0.9821,0.9506,0.0179,0.9506,0.9567,0.9536,0.9947,0.989,0.9547
0.439,82244,1490,1731,33123,0.9728,0.9503,0.9822,0.9503,0.0178,0.9503,0.957,0.9536,0.9947,0.989,0.9547
0.44,82248,1486,1739,33115,0.9728,0.9501,0.9823,0.9501,0.0177,0.9501,0.9571,0.9536,0.9947,0.989,0.9547
0.441,82252,1482,1747,33107,0.9728,0.9499,0.9823,0.9499,0.0177,0.9499,0.9572,0.9535,0.9947,0.989,0.9547
0.442,82257,1477,1750,33104,0.9728,0.9498,0.9824,0.9498,0.0176,0.9498,0.9573,0.9535,0.9947,0.989,0.9547
0.443,82270,1464,1756,33098,0.9728,0.9496,0.9825,0.9496,0.0175,0.9496,0.9576,0.9536,0.9947,0.989,0.9547
0.444,82278,1456,1763,33091,0.9729,0.9494,0.9826,0.9494,0.0174,0.9494,0.9579,0.9536,0.9947,0.989,0.9547
0.445,82283,1451,1770,33084,0.9728,0.9492,0.9827,0.9492,0.0173,0.9492,0.958,0.9536,0.9947,0.989,0.9547
0.446,82292,1442,1780,33074,0.9728,0.9489,0.9828,0.9489,0.0172,0.9489,0.9582,0.9536,0.9947,0.989,0.9547
0.447,82301,1433,1782,33072,0.9729,0.9489,0.9829,0.9489,0.0171,0.9489,0.9585,0.9536,0.9947,0.989,0.9547
0.448,82308,1426,1790,33064,0.9729,0.9486,0.983,0.9486,0.017,0.9486,0.9587,0.9536,0.9947,0.989,0.9547
0.449,82323,1411,1794,33060,0.973,0.9485,0.9831,0.9485,0.0169,0.9485,0.9591,0.9538,0.9947,0.989,0.9547
0.45,82327,1407,1798,33056,0.973,0.9484,0.9832,0.9484,0.0168,0.9484,0.9592,0.9538,0.9947,0.989,0.9547
0.451,82339,1395,1806,33048,0.973,0.9482,0.9833,0.9482,0.0167,0.9482,0.9595,0.9538,0.9947,0.989,0.9547
0.452,82344,1390,1812,33042,0.973,0.948,0.9834,0.948,0.0166,0.948,0.9596,0.9538,0.9947,0.989,0.9547
0.453,82348,1386,1818,33036,0.973,0.9478,0.9834,0.9478,0.0166,0.9478,0.9597,0.9538,0.9947,0.989,0.9547
0.454,82354,1380,1825,33029,0.973,0.9476,0.9835,0.9476,0.0165,0.9476,0.9599,0.9537,0.9947,0.989,0.9547
0.455,82357,1377,1830,33024,0.973,0.9475,0.9836,0.9475,0.0164,0.9475,0.96,0.9537,0.9947,0.989,0.9547
0.456,82362,1372,1839,33015,0.9729,0.9472,0.9836,0.9472,0.0164,0.9472,0.9601,0.9536,0.9947,0.989,0.9547
0.457,82369,1365,1846,33008,0.9729,0.947,0.9837,0.947,0.0163,0.947,0.9603,0.9536,0.9947,0.989,0.9547
0.458,82370,1364,1850,33004,0.9729,0.9469,0.9837,0.9469,0.0163,0.9469,0.9603,0.9536,0.9947,0.989,0.9547
0.459,82373,1361,1856,32998,0.9729,0.9467,0.9837,0.9467,0.0163,0.9467,0.9604,0.9535,0.9947,0.989,0.9547
0.46,82376,1358,1859,32995,0.9729,0.9467,0.9838,0.9467,0.0162,0.9467,0.9605,0.9535,0.9947,0.989,0.9547
0.461,82381,1353,1865,32989,0.9729,0.9465,0.9838,0.9465,0.0162,0.9465,0.9606,0.9535,0.9947,0.989,0.9547
0.462,82392,1342,1875,32979,0.9729,0.9462,0.984,0.9462,0.016,0.9462,0.9609,0.9535,0.9947,0.989,0.9547
0.463,82399,1335,1881,32973,0.9729,0.946,0.9841,0.946,0.0159,0.946,0.9611,0.9535,0.9947,0.989,0.9547
0.464,82403,1331,1889,32965,0.9728,0.9458,0.9841,0.9458,0.0159,0.9458,0.9612,0.9534,0.9947,0.989,0.9547
0.465,82409,1325,1893,32961,0.9729,0.9457,0.9842,0.9457,0.0158,0.9457,0.9614,0.9535,0.9947,0.989,0.9547
0.466,82410,1324,1900,32954,0.9728,0.9455,0.9842,0.9455,0.0158,0.9455,0.9614,0.9534,0.9947,0.989,0.9547
0.467,82419,1315,1903,32951,0.9729,0.9454,0.9843,0.9454,0.0157,0.9454,0.9616,0.9534,0.9947,0.989,0.9547
0.468,82425,1309,1904,32950,0.9729,0.9454,0.9844,0.9454,0.0156,0.9454,0.9618,0.9535,0.9947,0.989,0.9547
0.469,82429,1305,1914,32940,0.9729,0.9451,0.9844,0.9451,0.0156,0.9451,0.9619,0.9534,0.9947,0.989,0.9547
0.47,82434,1300,1921,32933,0.9728,0.9449,0.9845,0.9449,0.0155,0.9449,0.962,0.9534,0.9947,0.989,0.9547
0.471,82438,1296,1925,32929,0.9728,0.9448,0.9845,0.9448,0.0155,0.9448,0.9621,0.9534,0.9947,0.989,0.9547
0.472,82441,1293,1933,32921,0.9728,0.9445,0.9846,0.9445,0.0154,0.9445,0.9622,0.9533,0.9947,0.989,0.9547
0.473,82444,1290,1937,32917,0.9728,0.9444,0.9846,0.9444,0.0154,0.9444,0.9623,0.9533,0.9947,0.989,0.9547
0.474,82449,1285,1942,32912,0.9728,0.9443,0.9847,0.9443,0.0153,0.9443,0.9624,0.9533,0.9947,0.989,0.9547
0.475,82452,1282,1946,32908,0.9728,0.9442,0.9847,0.9442,0.0153,0.9442,0.9625,0.9532,0.9947,0.989,0.9547
0.476,82455,1279,1954,32900,0.9727,0.9439,0.9847,0.9439,0.0153,0.9439,0.9626,0.9532,0.9947,0.989,0.9547
0.477,82461,1273,1959,32895,0.9727,0.9438,0.9848,0.9438,0.0152,0.9438,0.9627,0.9532,0.9947,0.989,0.9547
0.478,82467,1267,1965,32889,0.9727,0.9436,0.9849,0.9436,0.0151,0.9436,0.9629,0.9532,0.9947,0.989,0.9547
0.479,82472,1262,1968,32886,0.9728,0.9435,0.9849,0.9435,0.0151,0.9435,0.963,0.9532,0.9947,0.989,0.9547
0.48,82475,1259,1975,32879,0.9727,0.9433,0.985,0.9433,0.015,0.9433,0.9631,0.9531,0.9947,0.989,0.9547
0.481,82480,1254,1980,32874,0.9727,0.9432,0.985,0.9432,0.015,0.9432,0.9633,0.9531,0.9947,0.989,0.9547
0.482,82486,1248,1988,32866,0.9727,0.943,0.9851,0.943,0.0149,0.943,0.9634,0.9531,0.9947,0.989,0.9547
0.483,82492,1242,1991,32863,0.9727,0.9429,0.9852,0.9429,0.0148,0.9429,0.9636,0.9531,0.9947,0.989,0.9547
0.484,82501,1233,1997,32857,0.9728,0.9427,0.9853,0.9427,0.0147,0.9427,0.9638,0.9532,0.9947,0.989,0.9547
0.485,82503,1231,2003,32851,0.9727,0.9425,0.9853,0.9425,0.0147,0.9425,0.9639,0.9531,0.9947,0.989,0.9547
0.486,82507,1227,2010,32844,0.9727,0.9423,0.9853,0.9423,0.0147,0.9423,0.964,0.953,0.9947,0.989,0.9547
0.487,82509,1225,2018,32836,0.9727,0.9421,0.9854,0.9421,0.0146,0.9421,0.964,0.9529,0.9947,0.989,0.9547
0.488,82514,1220,2023,32831,0.9727,0.942,0.9854,0.942,0.0146,0.942,0.9642,0.9529,0.9947,0.989,0.9547
0.489,82517,1217,2031,32823,0.9726,0.9417,0.9855,0.9417,0.0145,0.9417,0.9642,0.9529,0.9947,0.989,0.9547
0.49,82520,1214,2041,32813,0.9726,0.9414,0.9855,0.9414,0.0145,0.9414,0.9643,0.9527,0.9947,0.989,0.9547
0.491,82522,1212,2045,32809,0.9725,0.9413,0.9855,0.9413,0.0145,0.9413,0.9644,0.9527,0.9947,0.989,0.9547
0.492,82527,1207,2046,32808,0.9726,0.9413,0.9856,0.9413,0.0144,0.9413,0.9645,0.9528,0.9947,0.989,0.9547
0.493,82535,1199,2054,32800,0.9726,0.9411,0.9857,0.9411,0.0143,0.9411,0.9647,0.9528,0.9947,0.989,0.9547
0.494,82539,1195,2059,32795,0.9726,0.9409,0.9857,0.9409,0.0143,0.9409,0.9648,0.9527,0.9947,0.989,0.9547
0.495,82542,1192,2060,32794,0.9726,0.9409,0.9858,0.9409,0.0142,0.9409,0.9649,0.9528,0.9947,0.989,0.9547
0.496,82548,1186,2071,32783,0.9725,0.9406,0.9858,0.9406,0.0142,0.9406,0.9651,0.9527,0.9947,0.989,0.9547
0.497,82556,1178,2079,32775,0.9725,0.9404,0.9859,0.9404,0.0141,0.9404,0.9653,0.9527,0.9947,0.989,0.9547
0.498,82560,1174,2085,32769,0.9725,0.9402,0.986,0.9402,0.014,0.9402,0.9654,0.9526,0.9947,0.989,0.9547
0.499,82567,1167,2091,32763,0.9725,0.94,0.9861,0.94,0.0139,0.94,0.9656,0.9526,0.9947,0.989,0.9547
0.5,82568,1166,2097,32757,0.9725,0.9398,0.9861,0.9398,0.0139,0.9398,0.9656,0.9526,0.9947,0.989,0.9547
0.501,82571,1163,2099,32755,0.9725,0.9398,0.9861,0.9398,0.0139,0.9398,0.9657,0.9526,0.9947,0.989,0.9547
0.502,82578,1156,2104,32750,0.9725,0.9396,0.9862,0.9396,0.0138,0.9396,0.9659,0.9526,0.9947,0.989,0.9547
0.503,82581,1153,2109,32745,0.9725,0.9395,0.9862,0.9395,0.0138,0.9395,0.966,0.9526,0.9947,0.989,0.9547
0.504,82584,1150,2114,32740,0.9725,0.9393,0.9863,0.9393,0.0137,0.9393,0.9661,0.9525,0.9947,0.989,0.9547
0.505,82586,1148,2122,32732,0.9724,0.9391,0.9863,0.9391,0.0137,0.9391,0.9661,0.9524,0.9947,0.989,0.9547
0.506,82591,1143,2132,32722,0.9724,0.9388,0.9863,0.9388,0.0137,0.9388,0.9662,0.9523,0.9947,0.989,0.9547
0.507,82601,1133,2134,32720,0.9725,0.9388,0.9865,0.9388,0.0135,0.9388,0.9665,0.9525,0.9947,0.989,0.9547
0.508,82608,1126,2139,32715,0.9725,0.9386,0.9866,0.9386,0.0134,0.9386,0.9667,0.9525,0.9947,0.989,0.9547
0.509,82614,1120,2148,32706,0.9724,0.9384,0.9866,0.9384,0.0134,0.9384,0.9669,0.9524,0.9947,0.989,0.9547
0.51,82622,1112,2151,32703,0.9725,0.9383,0.9867,0.9383,0.0133,0.9383,0.9671,0.9525,0.9947,0.989,0.9547
0.511,82628,1106,2156,32698,0.9725,0.9381,0.9868,0.9381,0.0132,0.9381,0.9673,0.9525,0.9947,0.989,0.9547
0.512,82631,1103,2163,32691,0.9725,0.9379,0.9868,0.9379,0.0132,0.9379,0.9674,0.9524,0.9947,0.989,0.9547
0.513,82634,1100,2170,32684,0.9724,0.9377,0.9869,0.9377,0.0131,0.9377,0.9674,0.9524,0.9947,0.989,0.9547
0.514,82638,1096,2176,32678,0.9724,0.9376,0.9869,0.9376,0.0131,0.9376,0.9675,0.9523,0.9947,0.989,0.9547
0.515,82644,1090,2181,32673,0.9724,0.9374,0.987,0.9374,0.013,0.9374,0.9677,0.9523,0.9947,0.989,0.9547
0.516,82648,1086,2189,32665,0.9724,0.9372,0.987,0.9372,0.013,0.9372,0.9678,0.9523,0.9947,0.989,0.9547
0.517,82654,1080,2193,32661,0.9724,0.9371,0.9871,0.9371,0.0129,0.9371,0.968,0.9523,0.9947,0.989,0.9547
0.518,82657,1077,2202,32652,0.9723,0.9368,0.9871,0.9368,0.0129,0.9368,0.9681,0.9522,0.9947,0.989,0.9547
0.519,82658,1076,2205,32649,0.9723,0.9367,0.9871,0.9367,0.0129,0.9367,0.9681,0.9522,0.9947,0.989,0.9547
0.52,82660,1074,2209,32645,0.9723,0.9366,0.9872,0.9366,0.0128,0.9366,0.9681,0.9521,0.9947,0.989,0.9547
0.521,82663,1071,2218,32636,0.9723,0.9364,0.9872,0.9364,0.0128,0.9364,0.9682,0.952,0.9947,0.989,0.9547
0.522,82666,1068,2226,32628,0.9722,0.9361,0.9872,0.9361,0.0128,0.9361,0.9683,0.9519,0.9947,0.989,0.9547
0.523,82676,1058,2236,32618,0.9722,0.9358,0.9874,0.9358,0.0126,0.9358,0.9686,0.9519,0.9947,0.989,0.9547
0.524,82682,1052,2241,32613,0.9722,0.9357,0.9874,0.9357,0.0126,0.9357,0.9688,0.9519,0.9947,0.989,0.9547
0.525,82683,1051,2249,32605,0.9722,0.9355,0.9874,0.9355,0.0126,0.9355,0.9688,0.9518,0.9947,0.989,0.9547
0.526,82688,1046,2253,32601,0.9722,0.9354,0.9875,0.9354,0.0125,0.9354,0.9689,0.9518,0.9947,0.989,0.9547
0.527,82694,1040,2258,32596,0.9722,0.9352,0.9876,0.9352,0.0124,0.9352,0.9691,0.9518,0.9947,0.989,0.9547
0.528,82695,1039,2263,32591,0.9722,0.9351,0.9876,0.9351,0.0124,0.9351,0.9691,0.9518,0.9947,0.989,0.9547
0.529,82698,1036,2267,32587,0.9721,0.935,0.9876,0.935,0.0124,0.935,0.9692,0.9518,0.9947,0.989,0.9547
0.53,82701,1033,2270,32584,0.9721,0.9349,0.9877,0.9349,0.0123,0.9349,0.9693,0.9518,0.9947,0.989,0.9547
0.531,82705,1029,2275,32579,0.9721,0.9347,0.9877,0.9347,0.0123,0.9347,0.9694,0.9517,0.9947,0.989,0.9547
0.532,82713,1021,2278,32576,0.9722,0.9346,0.9878,0.9346,0.0122,0.9346,0.9696,0.9518,0.9947,0.989,0.9547
0.533,82714,1020,2280,32574,0.9722,0.9346,0.9878,0.9346,0.0122,0.9346,0.9696,0.9518,0.9947,0.989,0.9547
0.534,82716,1018,2286,32568,0.9721,0.9344,0.9878,0.9344,0.0122,0.9344,0.9697,0.9517,0.9947,0.989,0.9547
0.535,82720,1014,2293,32561,0.9721,0.9342,0.9879,0.9342,0.0121,0.9342,0.9698,0.9517,0.9947,0.989,0.9547
0.536,82722,1012,2300,32554,0.9721,0.934,0.9879,0.934,0.0121,0.934,0.9699,0.9516,0.9947,0.989,0.9547
0.537,82725,1009,2301,32553,0.9721,0.934,0.9879,0.934,0.0121,0.934,0.9699,0.9516,0.9947,0.989,0.9547
0.538,82729,1005,2303,32551,0.9721,0.9339,0.988,0.9339,0.012,0.9339,0.9701,0.9516,0.9947,0.989,0.9547
0.539,82729,1005,2311,32543,0.972,0.9337,0.988,0.9337,0.012,0.9337,0.97,0.9515,0.9947,0.989,0.9547
0.54,82732,1002,2322,32532,0.972,0.9334,0.988,0.9334,0.012,0.9334,0.9701,0.9514,0.9947,0.989,0.9547
0.541,82739,995,2330,32524,0.972,0.9331,0.9881,0.9331,0.0119,0.9331,0.9703,0.9514,0.9947,0.989,0.9547
0.542,82743,991,2333,32521,0.972,0.9331,0.9882,0.9331,0.0118,0.9331,0.9704,0.9514,0.9947,0.989,0.9547
0.543,82748,986,2338,32516,0.972,0.9329,0.9882,0.9329,0.0118,0.9329,0.9706,0.9514,0.9947,0.989,0.9547
0.544,82751,983,2343,32511,0.972,0.9328,0.9883,0.9328,0.0117,0.9328,0.9707,0.9513,0.9947,0.989,0.9547
0.545,82754,980,2349,32505,0.9719,0.9326,0.9883,0.9326,0.0117,0.9326,0.9707,0.9513,0.9947,0.989,0.9547
0.546,82763,971,2351,32503,0.972,0.9325,0.9884,0.9325,0.0116,0.9325,0.971,0.9514,0.9947,0.989,0.9547
0.547,82766,968,2355,32499,0.972,0.9324,0.9884,0.9324,0.0116,0.9324,0.9711,0.9514,0.9947,0.989,0.9547
0.548,82770,964,2362,32492,0.972,0.9322,0.9885,0.9322,0.0115,0.9322,0.9712,0.9513,0.9947,0.989,0.9547
0.549,82771,963,2365,32489,0.9719,0.9321,0.9885,0.9321,0.0115,0.9321,0.9712,0.9513,0.9947,0.989,0.9547
0.55,82772,962,2374,32480,0.9719,0.9319,0.9885,0.9319,0.0115,0.9319,0.9712,0.9512,0.9947,0.989,0.9547
0.551,82774,960,2378,32476,0.9719,0.9318,0.9885,0.9318,0.0115,0.9318,0.9713,0.9511,0.9947,0.989,0.9547
0.552,82776,958,2380,32474,0.9719,0.9317,0.9886,0.9317,0.0114,0.9317,0.9713,0.9511,0.9947,0.989,0.9547
0.553,82784,950,2387,32467,0.9719,0.9315,0.9887,0.9315,0.0113,0.9315,0.9716,0.9511,0.9947,0.989,0.9547
0.554,82789,945,2389,32465,0.9719,0.9315,0.9887,0.9315,0.0113,0.9315,0.9717,0.9512,0.9947,0.989,0.9547
0.555,82793,941,2393,32461,0.9719,0.9313,0.9888,0.9313,0.0112,0.9313,0.9718,0.9512,0.9947,0.989,0.9547
0.556,82795,939,2400,32454,0.9718,0.9311,0.9888,0.9311,0.0112,0.9311,0.9719,0.9511,0.9947,0.989,0.9547
0.557,82799,935,2405,32449,0.9718,0.931,0.9888,0.931,0.0112,0.931,0.972,0.9511,0.9947,0.989,0.9547
0.558,82803,931,2415,32439,0.9718,0.9307,0.9889,0.9307,0.0111,0.9307,0.9721,0.951,0.9947,0.989,0.9547
0.559,82806,928,2420,32434,0.9718,0.9306,0.9889,0.9306,0.0111,0.9306,0.9722,0.9509,0.9947,0.989,0.9547
0.56,82812,922,2424,32430,0.9718,0.9305,0.989,0.9305,0.011,0.9305,0.9724,0.9509,0.9947,0.989,0.9547
0.561,82816,918,2429,32425,0.9718,0.9303,0.989,0.9303,0.011,0.9303,0.9725,0.9509,0.9947,0.989,0.9547
0.562,82819,915,2434,32420,0.9718,0.9302,0.9891,0.9302,0.0109,0.9302,0.9726,0.9509,0.9947,0.989,0.9547
0.563,82823,911,2444,32410,0.9717,0.9299,0.9891,0.9299,0.0109,0.9299,0.9727,0.9508,0.9947,0.989,0.9547
0.564,82826,908,2450,32404,0.9717,0.9297,0.9892,0.9297,0.0108,0.9297,0.9727,0.9507,0.9947,0.989,0.9547
0.565,82828,906,2458,32396,0.9716,0.9295,0.9892,0.9295,0.0108,0.9295,0.9728,0.9506,0.9947,0.989,0.9547
0.566,82833,901,2468,32386,0.9716,0.9292,0.9892,0.9292,0.0108,0.9292,0.9729,0.9506,0.9947,0.989,0.9547
0.567,82834,900,2475,32379,0.9715,0.929,0.9893,0.929,0.0107,0.929,0.973,0.9505,0.9947,0.989,0.9547
0.568,82836,898,2480,32374,0.9715,0.9288,0.9893,0.9288,0.0107,0.9288,0.973,0.9504,0.9947,0.989,0.9547
0.569,82840,894,2488,32366,0.9715,0.9286,0.9893,0.9286,0.0107,0.9286,0.9731,0.9503,0.9947,0.989,0.9547
0.57,82843,891,2491,32363,0.9715,0.9285,0.9894,0.9285,0.0106,0.9285,0.9732,0.9503,0.9947,0.989,0.9547
0.571,82845,889,2497,32357,0.9714,0.9284,0.9894,0.9284,0.0106,0.9284,0.9733,0.9503,0.9947,0.989,0.9547
0.572,82848,886,2505,32349,0.9714,0.9281,0.9894,0.9281,0.0106,0.9281,0.9733,0.9502,0.9947,0.989,0.9547
0.573,82848,886,2509,32345,0.9714,0.928,0.9894,0.928,0.0106,0.928,0.9733,0.9501,0.9947,0.989,0.9547
0.574,82852,882,2513,32341,0.9714,0.9279,0.9895,0.9279,0.0105,0.9279,0.9735,0.9501,0.9947,0.989,0.9547
0.575,82854,880,2517,32337,0.9714,0.9278,0.9895,0.9278,0.0105,0.9278,0.9735,0.9501,0.9947,0.989,0.9547
0.576,82855,879,2520,32334,0.9713,0.9277,0.9895,0.9277,0.0105,0.9277,0.9735,0.9501,0.9947,0.989,0.9547
0.577,82855,879,2529,32325,0.9713,0.9274,0.9895,0.9274,0.0105,0.9274,0.9735,0.9499,0.9947,0.989,0.9547
0.578,82861,873,2534,32320,0.9713,0.9273,0.9896,0.9273,0.0104,0.9273,0.9737,0.9499,0.9947,0.989,0.9547
0.579,82862,872,2537,32317,0.9713,0.9272,0.9896,0.9272,0.0104,0.9272,0.9737,0.9499,0.9947,0.989,0.9547
0.58,82864,870,2545,32309,0.9712,0.927,0.9896,0.927,0.0104,0.927,0.9738,0.9498,0.9947,0.989,0.9547
0.581,82868,866,2552,32302,0.9712,0.9268,0.9897,0.9268,0.0103,0.9268,0.9739,0.9498,0.9947,0.989,0.9547
0.582,82871,863,2557,32297,0.9712,0.9266,0.9897,0.9266,0.0103,0.9266,0.974,0.9497,0.9947,0.989,0.9547
0.583,82875,859,2563,32291,0.9711,0.9265,0.9897,0.9265,0.0103,0.9265,0.9741,0.9497,0.9947,0.989,0.9547
0.584,82878,856,2566,32288,0.9711,0.9264,0.9898,0.9264,0.0102,0.9264,0.9742,0.9497,0.9947,0.989,0.9547
0.585,82882,852,2570,32284,0.9711,0.9263,0.9898,0.9263,0.0102,0.9263,0.9743,0.9497,0.9947,0.989,0.9547
0.586,82887,847,2575,32279,0.9711,0.9261,0.9899,0.9261,0.0101,0.9261,0.9744,0.9497,0.9947,0.989,0.9547
0.587,82889,845,2579,32275,0.9711,0.926,0.9899,0.926,0.0101,0.926,0.9745,0.9496,0.9947,0.989,0.9547
0.588,82892,842,2585,32269,0.9711,0.9258,0.9899,0.9258,0.0101,0.9258,0.9746,0.9496,0.9947,0.989,0.9547
0.589,82896,838,2590,32264,0.9711,0.9257,0.99,0.9257,0.01,0.9257,0.9747,0.9496,0.9947,0.989,0.9547
0.59,82899,835,2596,32258,0.9711,0.9255,0.99,0.9255,0.01,0.9255,0.9748,0.9495,0.9947,0.989,0.9547
0.591,82902,832,2603,32251,0.971,0.9253,0.9901,0.9253,0.0099,0.9253,0.9749,0.9494,0.9947,0.989,0.9547
0.592,82907,827,2610,32244,0.971,0.9251,0.9901,0.9251,0.0099,0.9251,0.975,0.9494,0.9947,0.989,0.9547
0.593,82913,821,2618,32236,0.971,0.9249,0.9902,0.9249,0.0098,0.9249,0.9752,0.9494,0.9947,0.989,0.9547
0.594,82917,817,2624,32230,0.971,0.9247,0.9902,0.9247,0.0098,0.9247,0.9753,0.9493,0.9947,0.989,0.9547
0.595,82921,813,2625,32229,0.971,0.9247,0.9903,0.9247,0.0097,0.9247,0.9754,0.9494,0.9947,0.989,0.9547
0.596,82926,808,2632,32222,0.971,0.9245,0.9904,0.9245,0.0096,0.9245,0.9755,0.9493,0.9947,0.989,0.9547
0.597,82927,807,2635,32219,0.971,0.9244,0.9904,0.9244,0.0096,0.9244,0.9756,0.9493,0.9947,0.989,0.9547
0.598,82933,801,2640,32214,0.971,0.9243,0.9904,0.9243,0.0096,0.9243,0.9757,0.9493,0.9947,0.989,0.9547
0.599,82936,798,2642,32212,0.971,0.9242,0.9905,0.9242,0.0095,0.9242,0.9758,0.9493,0.9947,0.989,0.9547
0.6,82938,796,2650,32204,0.9709,0.924,0.9905,0.924,0.0095,0.924,0.9759,0.9492,0.9947,0.989,0.9547
0.601,82941,793,2654,32200,0.9709,0.9239,0.9905,0.9239,0.0095,0.9239,0.976,0.9492,0.9947,0.989,0.9547
0.602,82944,790,2661,32193,0.9709,0.9237,0.9906,0.9237,0.0094,0.9237,0.976,0.9491,0.9947,0.989,0.9547
0.603,82945,789,2668,32186,0.9708,0.9235,0.9906,0.9235,0.0094,0.9235,0.9761,0.949,0.9947,0.989,0.9547
0.604,82950,784,2671,32183,0.9709,0.9234,0.9906,0.9234,0.0094,0.9234,0.9762,0.9491,0.9947,0.989,0.9547
0.605,82952,782,2680,32174,0.9708,0.9231,0.9907,0.9231,0.0093,0.9231,0.9763,0.9489,0.9947,0.989,0.9547
0.606,82953,781,2688,32166,0.9707,0.9229,0.9907,0.9229,0.0093,0.9229,0.9763,0.9488,0.9947,0.989,0.9547
0.607,82957,777,2691,32163,0.9708,0.9228,0.9907,0.9228,0.0093,0.9228,0.9764,0.9488,0.9947,0.989,0.9547
